quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,principal_maturing_billions,principal_refinanced_billions,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,issuance_rate_shock_basis_points
2054Q3,2054-09-30,2054,3,2054,90429.64997924482,39000.96696522091,0.014829012608281289,0.019791163445792792,0.022859099804621197,486.19494,2663.5218876777117,505.34670773700776,1491.6693422342485,441.30102997944226,169.6824205741275,55.52238715288529,6.073858175576505,91.57484781786994,0.0,2761.170593671158,3247.3655336711577,0.0,172117.45028962928,175364.81582330045,1.9392402366209505,0.021505996765954095,0.1221356311477439,0.143641627913698,174782.05178630582,582.7640369946275,36679.557641905245,88234.3623184966,29434.320787066776,117668.68310556337,16474.347895567007,3959.4631432701985,39700.49906297673,39700.49906297673,3886.0813405344034,43586.58040351113,3155.790685853288,3155.790685853288,0.0,42856.289748830015,0.06218095198632085,0.06416945147687976,0.057531616275537635,0.9481539341773607,70703.67095417152,0.0,250.0
2054Q4,2054-12-31,2054,4,2055,91208.82891985717,39144.756279956215,0.014829012608279513,0.01979116344579368,0.022859099804622085,508.6235875,2718.013464686849,514.8892903982448,1519.8368909361025,451.9233602679776,174.79309342505059,56.57082965947296,6.0767719957614785,93.35074092492894,0.0,2817.44097760754,3326.06456510754,0.0,175364.81582330045,178690.880388408,1.959140167728927,0.022305892687073718,0.12356001106354088,0.14586590375061462,178108.11635141337,582.7640369946275,37375.919910994075,89909.49377334047,29993.13206315897,119902.62583649944,16794.93695925648,4034.633644663356,40299.93920967816,40299.93920967816,3959.4631432701985,44259.40235294836,3232.713824182611,3232.713824182611,0.0,43532.65303386077,0.062253892172166606,0.06426468078856651,0.057565307351966466,0.9511641255563165,73521.11193177906,0.0,250.0
2045Q1,2045-03-31,2045,1,2045,64756.51202054044,33723.099819437724,0.01623329428827147,0.020597325915870046,0.023076797027411944,328.847015,866.069674236355,144.80982414041094,490.92840081309646,154.44128353369015,34.665251763658326,41.22491398549896,6.028693962709422,45.997226841836266,0.0,918.0955950409007,1246.9426100409007,0.0,88880.40510412892,90127.34771416982,1.3917881754592014,0.02031283061667629,0.05671062670884345,0.07702345732551974,89544.5836771752,582.7640369946275,18853.858910624564,45353.824450742555,15129.695310594663,60483.519761337215,8171.9798208249285,2035.225184388477,20096.617370823933,20096.617370823937,2007.2995245525972,22103.916895376533,1200.9453831990645,1200.9453831990645,0.0,21297.562754023,0.0509792082286891,0.0413182452967128,0.08211339421019162,0.2575708795613434,918.0955950409007,0.0,500.0
2045Q2,2045-06-30,2045,2,2045,65349.97257730514,33859.133743930186,0.01623329428827147,0.020597325915870046,0.02213343204113838,328.847015,1141.4401853889046,382.4976626492958,517.7242648420859,160.54317067354967,38.876649999595315,41.79843722437834,6.028693962709422,44.8479480841157,0.0,1192.3168274357297,1521.1638424357297,0.0,90127.34771416982,91648.51155660556,1.4024261670223475,0.02012836437603664,0.07298040261763168,0.09310876699366832,91065.74751961093,582.7640369946275,19171.873662933343,46118.82355874112,15384.89326924676,61503.71682798788,8320.602976350405,2069.554052339279,20240.073357102185,20240.073357102185,2035.225184388477,22275.29854149066,1476.3158943516141,1476.3158943516141,0.0,21716.3892514538,0.05221243960745925,0.05291698281045826,0.08229898306324329,0.2820838841927868,2110.41242247663,1.4551915228366852e-11,500.0
2045Q3,2045-09-30,2045,3,2045,65948.87189878161,33995.71640886204,0.01623329428827036,0.020597325915870046,0.022133432041139267,328.847015,1188.9181473991077,388.94938693676016,548.1934201263554,167.69360550850632,41.578268477567896,42.50346634991795,6.028693962709422,45.6635941954941,0.0,1240.6104355573113,1569.4574505573114,0.0,91648.51155660556,93217.96900716287,1.4134884543625537,0.019945573322601468,0.07524680255100656,0.09519237587360804,92635.20497016824,582.7640369946275,19500.115692741856,46908.424852983415,15648.298332511311,62556.723185494724,8473.37916355315,2104.9869283784983,20616.125434694462,20616.125434694466,2069.554052339279,22685.679487033747,1523.7938563618172,1523.7938563618172,0.0,22139.91929105628,0.053456283000041724,0.05414645211301937,0.08224511206961128,0.30676327426070293,3351.0228580339417,0.0,500.0
2045Q4,2045-12-31,2045,4,2046,66553.2598284873,34132.8500277699,0.01623329428827236,0.020597325915870046,0.02213343204113838,341.5111875,1238.2301852267567,395.6085971165004,579.2887274843212,174.8929519263509,45.208739658010586,43.2311690415734,6.044719973726774,46.502032207135144,0.0,1290.7769374076188,1632.2881249076188,0.0,93217.96900716287,94850.25713207049,1.4251782313369272,0.020525587379497248,0.0775785853756253,0.09810417275512255,94267.49309507586,582.7640369946275,19841.71153507771,47730.1493572266,15922.419457444254,63652.56881467085,8631.351431471523,2141.861313855763,21071.42124137152,21071.42124137152,2104.9869283784983,23176.40816975002,1585.7860927004836,1585.7860927004836,0.0,22657.207334072005,0.05475011064199373,0.055387473087230014,0.0822438418741666,0.3323648839738339,4641.7997954415605,0.0,500.0
2046Q1,2046-03-31,2046,1,2046,67148.1831460386,34268.80739428492,0.01602817697257164,0.01989152606750877,0.02213343204113749,341.5111875,1290.5599234659192,402.53872276788906,611.3187693751875,183.0618463011702,49.6521082883602,43.98847673331273,6.044719973726774,47.368986387842156,0.0,1343.9736298274881,1685.4848173274881,0.0,94850.25713207049,96535.74194939797,1.4376523299140533,0.020343733605256743,0.08006016346887716,0.1004038970741339,95952.97791240334,582.7640369946275,20194.579781109944,48578.990146831144,16205.586371578904,64784.576518410046,8793.869086798812,2179.9525260845276,21559.084551619453,21559.084551619457,2141.861313855763,23700.94586547522,1638.115830939646,1638.115830939646,0.0,23197.200382559102,0.05609601370436456,0.05667770106120536,0.08217522907808247,0.35890147096408975,5985.773425269049,-1.4551915228366852e-11,500.0
2046Q2,2046-06-30,2046,2,2046,67748.42451644977,34405.30630378551,0.01602817697257164,0.01989152606750788,0.023159436985126236,341.5111875,1345.9633840107797,409.697537309268,644.0839124926855,191.60843745138592,55.80272175297969,44.77077500446099,6.044719973726774,50.47895624816742,0.0,1402.487060232674,1743.998247732674,0.0,96535.74194939797,98279.74019713065,1.4506572056633977,0.020163491029497153,0.08280558966457682,0.10296908069407397,97696.97616013602,582.7640369946275,20559.382544578202,49456.53996683969,16498.330402702817,65954.8703695425,8963.391207489058,2219.3320385262336,21804.233520213013,21804.233520213013,2179.9525260845276,23984.18604629754,1693.5192914845065,1693.5192914845065,0.0,23497.75281169752,0.057352128413282404,0.05811265472918118,0.08224092040690101,0.38372680149393024,7388.2604855017225,1.4551915228366852e-11,500.0
2046Q3,2046-09-30,2046,3,2046,68354.0314780933,34542.348913336136,0.016028176972572528,0.019891526067509657,0.023159436985126236,341.5111875,1401.1282850717648,417.09847337313033,677.5905286430266,200.25430441104191,60.605446903333196,45.57953174123253,6.044719973726774,51.45205462260925,0.0,1458.625059668101,1800.136247168101,0.0,98279.74019713065,100079.87644429874,1.4641400701635752,0.0199848453772299,0.0853570756911726,0.1053419210684025,99497.11240730411,582.7640369946275,20936.068437134327,50362.67520021807,16800.61031310153,67163.2855133196,9137.764152908238,2259.994303941939,22175.06599332174,22175.065993321736,2219.3320385262336,24394.39803184797,1748.6841925454917,1748.6841925454917,0.0,23923.750185867226,0.05858374132781241,0.059366256229101695,0.08223944258780588,0.4080684342704435,8846.885545169824,-1.4551915228366852e-11,500.0
2046Q4,2046-12-31,2046,4,2047,68965.05199428966,34679.937388593244,0.01602817697257164,0.01989152606750877,0.023159436985126236,357.7490725,1457.602292905806,424.74048841836265,711.6742561714,209.24158645021717,65.53132884861861,46.41463301720758,6.052004524189207,52.45299791569211,0.0,1516.1072953456874,1873.8563678456874,0.0,100079.87644429874,101953.73281214443,1.4783390987740608,0.02074958618342646,0.08793481634560192,0.10868440252902838,101370.9687751498,582.7640369946275,21328.41884381816,51306.49214253582,17115.460558680126,68421.95270121595,9318.249717073506,2302.3475130421734,23302.08568441579,23302.08568441579,2259.994303941939,25562.079988357727,1821.4033699299953,1821.4033699299953,0.0,25123.489054345784,0.0601600925779162,0.06059588997152706,0.08259693307364019,0.43936268916547894,10362.992840515511,0.0,500.0
2047Q1,2047-03-31,2047,1,2047,69574.80901325062,34816.54327558161,0.01584952735551126,0.019676561505418855,0.023159436985126236,357.7490725,1525.0240805769529,432.70029729396094,756.0969023506649,218.44477588027678,70.49764300294673,47.284462049103624,6.052004524189207,53.489029133236855,0.0,1584.565114234379,1942.314186734379,0.0,101953.73281214443,103896.04699887881,1.493299780084077,0.020567735798275276,0.09109993324926534,0.11166766904754062,103313.28296188418,582.7640369946275,21735.292648365885,52285.24578615541,17441.965425500814,69727.21121165622,9504.51061657708,2346.268485284988,23848.16566085698,23848.16566085698,2302.3475130421734,26150.51317389915,1888.825157601142,1888.825157601142,0.0,25736.99081845812,0.06177121690582156,0.0621680078022854,0.08255871100081456,0.47130638400002145,11947.557954749891,0.0,500.0
2047Q2,2047-06-30,2047,2,2047,70189.95722110248,34953.68725951492,0.01584952735551126,0.019676561505418855,0.02235168965107781,357.7490725,1595.870279156288,440.95474960372286,802.0368113157136,227.8522360796134,76.83999314069789,48.186489016540435,6.052004524189207,52.671018699270576,0.0,1654.593302379748,2012.342374879748,0.0,103896.04699887881,105908.38937375856,1.5088823752968097,0.02038747915876737,0.09429231006183304,0.1146797892206004,105325.62533676393,582.7640369946275,22157.427506716136,53300.71059635229,17780.716861856432,71081.42745820872,9694.933523122707,2391.8368487163357,24213.02352806291,24213.023528062913,2346.268485284988,26559.292013347902,1959.6713561804772,1959.6713561804772,0.0,26172.694884243392,0.06331634996288821,0.06370187702704813,0.08262620556737117,0.5019761974214741,13602.151257129639,0.0,500.0
2047Q3,2047-09-30,2047,3,2047,70810.54428423816,35091.37145998209,0.01584952735551126,0.019676561505418855,0.02235168965107781,357.7490725,1667.6607912084726,449.5188105425036,849.4181205712648,237.54003436685036,82.0614764473425,49.12234928051175,6.052004524189207,53.72628276030922,0.0,1727.439078492971,2085.188150992971,0.0,105908.38937375856,107993.57752475153,1.5251058810006917,0.020208802297238208,0.09758089538523627,0.11778969768247446,107410.8134877569,582.7640369946275,22595.02683442267,54353.37589859348,18131.878103048817,72485.25400164229,9891.458090174096,2439.074561517821,24680.16836059748,24680.16836059748,2391.8368487163357,27072.005209313815,2031.4618682326618,2031.4618682326618,0.0,26711.63022883014,0.06484052425882368,0.06524276645910308,0.08263020317568807,0.5322156865570782,15329.59033562261,0.0,500.0
2047Q4,2047-12-31,2047,4,2048,71436.61829049476,35229.59800492117,0.01584952735551126,0.019676561505418855,0.02235168965107781,372.65234999999996,1741.6255624933453,458.39660690334995,897.966798192162,247.67458858913025,87.49507500153163,50.092493807172254,6.05491834437418,54.81536031133812,0.0,1802.4958411490575,2175.1481911490573,0.0,107993.57752475153,110168.72571590058,1.5421884231403973,0.020866180898128233,0.10092839690811034,0.12179457780623856,109585.96167890595,582.7640369946275,23051.769949220048,55452.0924608529,18498.40169882061,73950.49415967352,10095.318773513374,2488.378796499013,25128.891647388726,25128.891647388726,2439.074561517821,27567.966208906546,2120.3328308377195,2120.3328308377195,0.0,27249.224478226446,0.06632733045503017,0.06676307545181324,0.0826326994192804,0.5617137285823767,17132.086176771667,0.0,500.0
2048Q1,2048-03-31,2048,1,2048,72084.6419407788,35366.86293546704,0.015676506274730606,0.02077970179797095,0.0223516896510787,372.65234999999996,1817.6487068498075,467.6627828448017,947.5160144949505,258.34724022104797,93.01758975590913,51.10507953309847,6.05491834437418,55.945092319370396,0.0,1879.648717513552,2252.301067513552,0.0,110168.72571590058,112421.02678341414,1.559569746850844,0.020678598934078234,0.10430231277601566,0.1249809117100939,111838.26274641951,582.7640369946275,23524.889289129376,56590.20278554654,18878.066757963705,75468.26954351025,10305.653111259753,2539.45080252013,25710.31090022449,25710.31090022449,2488.378796499013,28198.6896967235,2196.3559751941816,2196.3559751941816,0.0,27906.666875418672,0.06782457289217986,0.06824618167448816,0.08258284698644328,0.5913895592650604,19011.73489428522,1.4551915228366852e-11,500.0
