quarter,reference_gross_issuance_billions,reference_scaled_gross_issuance_billions,required_gross_issuance_billions,stress_nominal_issuance_yield_proxy,reference_nominal_issuance_yield_proxy,nominal_issuance_yield_gap_basis_points,required_private_capacity_multiple,private_absorption_capacity_multiple_at_actual_yield,private_absorption_capacity_billions_at_actual_yield,private_absorption_shortfall_billions_at_actual_yield,required_yield_gap_basis_points_without_capacity_limit,required_short_yield_without_capacity_limit,finite_private_absorption_capacity_exceeded,maximum_private_absorption_capacity_multiple,scenario,capacity_scenario
2047Q2,24780.94686109749,36558.423671252414,52349.60402995234,0.09221502043630707,0.04062695957128773,515.8806086501934,1.4319436882919343,1.1289701521625484,41273.369134956745,11076.234894995592,1727.7747531677371,0.20392747531677372,True,1.25,stress_central_interest_spending,tight_capacity
2047Q3,25122.117589232606,37422.52898617149,53601.7988043329,0.09274494522933388,0.04062695957128773,521.1798565804615,1.4323403643869188,1.1302949641451154,42298.49605864425,11303.302745688656,1729.3614575476752,0.20408614575476752,True,1.25,stress_central_interest_spending,tight_capacity
2047Q4,25447.27617002741,38279.67307296008,54876.20595412569,0.09328823436178559,0.04062695957128773,526.6127479049785,1.4335599431461454,1.1316531869762447,43319.314029424015,11556.891924701675,1734.2397725845817,0.2045739772584582,True,1.25,stress_central_interest_spending,tight_capacity
2048Q1,25877.390067631943,39312.87309344326,56366.87092395847,0.09384393917602021,0.04062695957128773,532.1697960473249,1.4338018691734729,1.1330424490118312,44543.15400748627,11823.7169164722,1735.2074766938913,0.20467074766938914,True,1.25,stress_central_interest_spending,tight_capacity
2048Q2,26211.592937537644,40219.45220014849,57695.391470938914,0.09441097916879733,0.04062695957128773,537.840195975096,1.4345146021338875,1.134460048993774,45627.3617134832,12068.029757455712,1738.0584085355497,0.20495584085355498,True,1.25,stress_central_interest_spending,tight_capacity
2048Q3,26522.929121338027,41109.13808720118,59025.73427155333,0.09499049972624744,0.04062695957128773,543.6354015495972,1.4358300129364732,1.1359088503873993,46696.233785049546,12329.500486503784,1743.3200517458924,0.20548200517458926,True,1.25,stress_central_interest_spending,tight_capacity
2048Q4,26657.666013552207,41740.53284858143,60246.056248362474,0.0955821151941419,0.04062695957128773,549.5515562285418,1.4433466018968168,1.1373878890571354,47475.17654476805,12770.879703594423,1773.3864075872675,0.20848864075872675,True,1.25,stress_central_interest_spending,tight_capacity
2049Q1,27130.72732273093,42920.721153460974,61869.68841009423,0.09618557855465693,0.04062695957128773,555.586189833692,1.4414876252633813,1.138896547458423,48882.2611361024,12987.42727399183,1765.950501053525,0.2077450501053525,True,1.25,stress_central_interest_spending,tight_capacity
2049Q2,27464.242103351102,43902.77607690234,63352.062773502395,0.09680204890014966,0.04062695957128773,561.7508932886193,1.443008129201937,1.1404377233221548,50068.381996664866,13283.68077683753,1772.032516807748,0.20835325168077481,True,1.25,stress_central_interest_spending,tight_capacity
2049Q3,27714.325668519716,44771.152342886475,64763.51263337421,0.09743243846839801,0.04062695957128773,568.0547889711028,1.446545582239503,1.1420136972427757,51129.26921691934,13634.243416454869,1786.182328958012,0.2097682328958012,True,1.25,stress_central_interest_spending,tight_capacity
2049Q4,27801.516571393306,45392.255645742196,66096.42526969973,0.09807648658849918,0.04062695957128773,574.4952701721146,1.4561167831257487,1.1436238175430287,51911.66468847279,14184.76058122694,1824.4671325029944,0.21359671325029947,True,1.25,stress_central_interest_spending,tight_capacity
2050Q1,28253.181143009184,46627.83479488259,67873.77748165841,0.09873366990598254,0.04062695957128773,581.0671033469481,1.4556493515136921,1.145266775836737,53401.3100197832,14472.46746187521,1822.5974060547685,0.21340974060547685,True,1.25,stress_central_interest_spending,tight_capacity
2050Q2,28568.823077497796,47663.22047060981,69466.17364380864,0.09940303118251018,0.04062695957128773,587.7607161122245,1.4574376837721867,1.1469401790280562,54666.862619614934,14799.311024193703,1829.7507350887468,0.2141250735088747,True,1.25,stress_central_interest_spending,tight_capacity
2050Q3,28924.75631813501,48789.54645280298,71191.37388976561,0.10008558503352652,0.04062695957128773,594.5862546223879,1.4591521968467827,1.148646563655597,56041.94487532726,15149.429014438356,1836.6087873871304,0.21481087873871305,True,1.25,stress_central_interest_spending,tight_capacity
2050Q4,29220.565062234782,49838.40618215719,72848.38940965959,0.10078101000449895,0.04062695957128773,601.5405043321122,1.4616917953475863,1.150385126083028,57333.36117963806,15515.028230021533,1846.767181390345,0.2158267181390345,True,1.25,stress_central_interest_spending,tight_capacity
2051Q1,29829.388892129264,51451.528587533394,74939.71571195277,0.10148978175473403,0.04062695957128773,608.6282218344629,1.4565109680747272,1.1521570554586158,59280.24167625727,15659.4740356955,1826.043872298909,0.2137543872298909,True,1.25,stress_central_interest_spending,tight_capacity
2051Q2,30031.246080846355,52391.9421758626,76530.1014544907,0.10221356506626246,0.04062695957128773,615.8660549497473,1.4607227423943208,1.1539665137374369,60458.54686061355,16071.554593877147,1842.8909695772832,0.21543909695772834,True,1.25,stress_central_interest_spending,tight_capacity
2051Q3,30529.59869392751,53877.84922784872,78666.25062358912,0.10295370635723503,0.04062695957128773,623.267467859473,1.4600852066479229,1.1558168669648683,62272.92689333765,16393.323730251468,1840.3408265916912,0.21518408265916913,True,1.25,stress_central_interest_spending,tight_capacity
2051Q4,30634.12883410618,54695.315751839094,80344.81507869724,0.10370921599137946,0.04062695957128773,630.8225642009173,1.4689523951782963,1.1577056410502293,63321.07558492759,17023.73949376965,1875.8095807131851,0.21873095807131854,True,1.25,stress_central_interest_spending,tight_capacity
2052Q1,31257.714250191086,56468.98159624306,82803.55476625473,0.10448069989797103,0.04062695957128773,638.5374032668329,1.466354668095586,1.1596343508167082,65483.37081463996,17320.183951614774,1865.4186723823436,0.2176918672382344,True,1.25,stress_central_interest_spending,tight_capacity
2052Q2,31484.048866008587,57558.27788712425,84632.69132181254,0.105266316223452,0.04062695957128773,646.3935665216428,1.4703826179056831,1.1615983916304107,66859.60301869975,17773.08830311279,1881.5304716227324,0.21930304716227325,True,1.25,stress_central_interest_spending,tight_capacity
2052Q3,31959.62388968574,59135.28057584216,86977.37706138215,0.10606794103110817,0.04062695957128773,654.4098145982044,1.4708204005193137,1.163602453649551,68809.95757530458,18167.419486077575,1883.2816020772548,0.21947816020772548,True,1.25,stress_central_interest_spending,tight_capacity
2052Q4,32307.047526057522,60510.579394531494,89139.38897346679,0.10688483359394112,0.04062695957128773,662.5787402265339,1.4731207313728443,1.1656446850566335,70533.83526093309,18605.5537125337,1892.482925491377,0.2203982925491377,True,1.25,stress_central_interest_spending,tight_capacity
2053Q1,32929.88917574789,62442.751931519226,91869.93578124896,0.10771779782384622,0.04062695957128773,670.9083825255849,1.4712666072437428,1.1677270956313963,72916.09335622471,18953.842425024253,1885.0664289749711,0.21965664289749712,True,1.25,stress_central_interest_spending,tight_capacity
2053Q2,33143.45472973456,63637.75996378736,93940.21580468907,0.1085680974508971,0.04062695957128773,679.4113787960937,1.4761710006471807,1.1698528446990235,74446.81452391027,19493.401280778795,1904.6840025887225,0.22161840025887225,True,1.25,stress_central_interest_spending,tight_capacity
2053Q3,33657.04655864371,65446.96231418912,96628.3211535098,0.10943752759903708,0.04062695957128773,688.1056802774934,1.4764370680739822,1.1720264200693733,76705.56894551426,19922.752207995538,1905.748272295929,0.2217248272295929,True,1.25,stress_central_interest_spending,tight_capacity
2053Q4,34767.21580338856,68477.338941482,99856.35433611165,0.1103249337646393,0.04062695957128773,696.9797419335157,1.4582394099958367,1.174244935483379,80409.168447414,19447.18588869764,1832.9576399833468,0.21444576399833468,True,1.25,stress_central_interest_spending,tight_capacity
2054Q1,35463.25621262575,70760.3774625538,103001.44192627791,0.11123112221226902,0.04062695957128773,706.0416264098129,1.4556372594364124,1.1765104066024532,83250.32045981224,19751.121466465673,1822.5490377456495,0.21340490377456495,True,1.25,stress_central_interest_spending,tight_capacity
2054Q2,35755.87172632833,72288.79377008292,105471.45873951986,0.11215916889271994,0.04062695957128773,715.3220932143221,1.4590291695138196,1.1788305233035805,85216.23658897146,20255.222150548405,1836.1166780552783,0.21476166780552783,True,1.25,stress_central_interest_spending,tight_capacity
2054Q3,36325.28746158462,74425.86062814592,108591.02187391715,0.11311093942637715,0.04062695957128773,724.8397985508942,1.459049595898806,1.1812099496377235,87912.56708431647,20678.454789600684,1836.1983835952235,0.21476983835952237,True,1.25,stress_central_interest_spending,tight_capacity
2054Q4,36681.39890139306,76177.43271720722,111416.56990067882,0.11408524225132498,0.04062695957128773,734.5828268003725,1.4625928693907226,1.1836457067000932,90167.09118315754,21249.478717521284,1850.3714775628903,0.21618714775628903,True,1.25,stress_central_interest_spending,tight_capacity
2055Q1,37390.23706983634,78719.20611872707,115030.31234403519,0.11508272012265945,0.04062695957128773,744.5576055137172,1.4612737858476677,1.1861394013784294,93371.95202265213,21658.360321383065,1845.0951433906705,0.21565951433906705,True,1.25,stress_central_interest_spending,tight_capacity
2055Q2,37683.26475443103,80443.54338061638,117868.30860451938,0.11610353446196307,0.04062695957128773,754.7657489067534,1.465230193140906,1.1886914372266884,95622.55119671233,22245.757407807047,1860.9207725636238,0.21724207725636238,True,1.25,stress_central_interest_spending,tight_capacity
2055Q3,38235.03798731018,82776.70710819254,121374.90162626388,0.11714983740433756,0.04062695957128773,765.2287783304982,1.4662929447969213,1.1913071945826246,98612.48672184846,22762.41490441542,1865.1717791876852,0.21766717791876852,True,1.25,stress_central_interest_spending,tight_capacity
2055Q4,38571.212509285266,84702.15701954965,124802.7007922301,0.1182206939236724,0.04062695957128773,775.9373435238467,1.473430018593565,1.1939843358809616,101133.04869667192,23669.65209555818,1893.7200743742596,0.22052200743742598,True,1.25,stress_central_interest_spending,tight_capacity
2056Q1,39296.678186898534,87549.12570027543,128803.42777857512,0.11931685735116535,0.04062695957128773,786.8989777987762,1.471213181723069,1.196724744449694,104772.20508045625,24031.222698118872,1884.8527268922755,0.21963527268922756,True,1.25,stress_central_interest_spending,tight_capacity
2056Q2,39638.859620731244,89611.87350262352,132229.32337336303,0.12043788749944721,0.04062695957128773,798.1092792815948,1.4755781595113266,1.1995273198203988,107491.89044668661,24737.432926676425,1902.3126380453064,0.22138126380453066,True,1.25,stress_central_interest_spending,tight_capacity
2056Q3,40081.81580083555,91966.46723796819,136040.5402842864,0.12158554027668886,0.04062695957128773,809.5858070540113,1.4792406881551095,1.2023964517635028,110580.15388815738,25460.38639612902,1916.9627526204376,0.22284627526204379,True,1.25,stress_central_interest_spending,tight_capacity
2026Q4,8124.492456923168,8124.492456923168,8133.667817227136,0.08961084380079488,0.03961084380079489,499.99999999999994,1.0011293456609895,1.25,10155.61557115396,0.0,2.2586913219790894,0.033005869132197906,False,1.5,stress_central_interest_spending,central_capacity
2027Q1,8284.146419285647,8285.59824144104,8395.37044639454,0.08982409411366857,0.03979045890790496,500.3363520576361,1.0132485551139163,1.2501681760288181,10358.391240809928,0.0,26.497110227832632,0.03528971102278316,False,1.5,stress_central_interest_spending,central_capacity
2027Q2,8373.484953461873,8366.39475392735,8530.540800337236,0.08977748522376824,0.03992317782980599,498.5430739396225,1.0196196870023175,1.2492715369698113,10451.898833134986,0.0,39.23937400463507,0.036443937400463505,False,1.5,stress_central_interest_spending,central_capacity
2027Q3,8516.680596164133,8508.43262563681,8721.07487634088,0.08977071311756644,0.0400238663854332,497.46846732133247,1.024991941531435,1.2487342336606662,10624.771094427992,0.0,49.98388306287005,0.037418388306287,False,1.5,stress_central_interest_spending,central_capacity
2027Q4,8440.809041328732,8435.287609727122,8696.082421951229,0.08983335820861547,0.04010739039372216,497.2596781489332,1.0309171215363626,1.2486298390744666,10532.551810680417,0.0,61.83424307272523,0.03852342430727253,False,1.5,stress_central_interest_spending,central_capacity
2028Q1,8628.104803492495,8626.660090482312,8935.9336408062,0.08994907346952116,0.040168615673608014,497.8045779591315,1.0358509025602047,1.2489022889795658,10773.855533252026,0.0,71.70180512040946,0.03943018051204095,False,1.5,stress_central_interest_spending,central_capacity
2028Q2,8756.903789917611,8759.62722951211,9122.208996207864,0.09010962385656471,0.04022497513455849,498.84648722006216,1.041392374035527,1.249423243610031,10944.48186591177,0.0,82.78474807105418,0.04046847480710532,False,1.5,stress_central_interest_spending,central_capacity
2028Q3,8842.966909577362,8849.895464979005,9270.27960253438,0.09029991764992044,0.040269035867106,500.30881782814447,1.047501593574628,1.2501544089140721,11063.735833972156,0.0,95.00318714925582,0.041630318714925584,False,1.5,stress_central_interest_spending,central_capacity
2028Q4,8729.680239674139,8740.65396031621,9223.364679273267,0.09052311531720363,0.040308230780718116,502.1488453648551,1.0552259271615867,1.2510744226824275,10935.208607269475,0.0,110.4518543231734,0.04312518543231734,False,1.5,stress_central_interest_spending,central_capacity
2029Q1,8878.832550589164,8894.230621933917,9442.805526245287,0.09077308818495879,0.04033999278486253,504.3309540009626,1.0616776118845557,1.2521654770004813,11137.04852926617,0.0,123.35522376911135,0.044365522376911035,False,1.5,stress_central_interest_spending,central_capacity
2029Q2,8985.569922374312,9032.09089887711,9611.258189807488,0.09162219374407464,0.04037175478900701,512.5043895506764,1.0641232796940054,1.2562521947753382,11346.584015124727,0.0,128.2465593880109,0.04480465593880109,False,1.5,stress_central_interest_spending,central_capacity
2029Q3,9064.268415352122,9127.11488430195,9761.449401599333,0.09244547334864474,0.040391218064748394,520.5425528389635,1.0695000035978948,1.260271276419482,11502.640725266469,0.0,139.00000719578952,0.045840000719578854,False,1.5,stress_central_interest_spending,central_capacity
2029Q4,9164.011109492114,9236.125520509391,9939.615439495308,0.09320958006493957,0.040413248431022154,527.9633163391742,1.076167210744784,1.263981658169587,11674.293250475901,0.0,152.3344214895679,0.04714344214895679,False,1.5,stress_central_interest_spending,central_capacity
2030Q1,9303.186767143214,9382.495196748243,10162.872307489059,0.09391527542980553,0.04042527879729586,534.8999663250967,1.083173728776464,1.2674499831625483,11891.843379141252,0.0,166.347457552928,0.0485047457552927,False,1.5,stress_central_interest_spending,central_capacity
2030Q2,9478.239316757223,9565.407759111724,10427.616407611187,0.09460715080710415,0.04044244334463427,541.6470746246988,1.0901382011319014,1.2708235373123493,12155.945324269353,0.0,180.27640226380282,0.04987764022638029,False,1.5,stress_central_interest_spending,central_capacity
2030Q3,9600.820719356992,9696.734418661983,10645.968235391656,0.09529791254376363,0.04045704080144034,548.4087174232329,1.0978921125139627,1.2742043587116165,12355.621261528051,0.0,195.78422502792537,0.05139842250279254,False,1.5,stress_central_interest_spending,central_capacity
2030Q4,9430.367382177372,9533.516940291025,10577.058818483072,0.09599763108562756,0.04046677243931104,555.3085864631653,1.1094603266273937,1.2776542932315826,12180.53884835885,0.0,218.92065325478737,0.05369206532547874,False,1.5,stress_central_interest_spending,central_capacity
2031Q1,9650.493884227892,9766.628824712936,10902.918825959807,0.09671817451927386,0.04047907116771406,562.391033515598,1.1163441369218072,1.281195516757799,12512.961064059706,0.0,232.68827384361447,0.05505882738436145,False,1.5,stress_central_interest_spending,central_capacity
2031Q2,9713.380788159237,9841.67833935454,11076.069488784005,0.09744844621924079,0.04049366862452013,569.5477759472066,1.1254248621897576,1.2847738879736033,12644.331344238126,0.0,250.84972437951512,0.05684497243795151,False,1.5,stress_central_interest_spending,central_capacity
2031Q3,9899.909003530449,10043.609446902958,11378.31176011373,0.09816344921381444,0.040480564809729225,576.8288440408521,1.132890702318412,1.288414422020426,12940.331260530365,0.0,265.7814046368241,0.05825814046368241,False,1.5,stress_central_interest_spending,central_capacity
2031Q4,9970.676639585217,10129.72547397239,11571.359977647417,0.09890026478253704,0.04047746099493831,584.2280378759873,1.142317233312907,1.2921140189379936,13088.760292913037,0.0,284.63446662581407,0.06007344666258141,False,1.5,stress_central_interest_spending,central_capacity
2032Q1,10175.399471898725,10353.894248015338,11904.296886403572,0.09965514724479829,0.0404769242706797,591.7822297411859,1.1497410154334364,1.295891114870593,13417.519560312816,0.0,299.48203086687283,0.06149820308668718,False,1.5,stress_central_interest_spending,central_capacity
2032Q2,10250.319005742418,10447.870819999505,12114.278734626992,0.1004239954009633,0.04047638754642106,599.4760785454225,1.1594973696877664,1.2997380392727114,13579.495134160732,0.0,318.9947393755328,0.06338947393755327,False,1.5,stress_central_interest_spending,central_capacity
2032Q3,10419.791478923911,10640.346452184902,12425.551523493557,0.1012126749522079,0.04047841791269488,607.3425703951302,1.1677769684785104,1.3036712851975651,13871.514134267243,0.0,335.5539369570208,0.06499539369570209,False,1.5,stress_central_interest_spending,central_capacity
2032Q4,11260.164439014272,11521.499570946376,13415.933756449422,0.10201910071377275,0.04048301536950094,615.360853442718,1.1644260084234361,1.307680426721359,15066.439475405114,0.0,328.8520168468723,0.06428520168468722,False,1.5,stress_central_interest_spending,central_capacity
2033Q1,11523.632999621366,11816.493129000117,13849.991065836117,0.10284494699059567,0.04049017991683932,623.5476707375635,1.1720897997939317,1.3117738353687818,15500.56651243734,0.0,344.1795995878634,0.06578795995878634,False,1.5,stress_central_interest_spending,central_capacity
2033Q2,11644.280768613871,11969.703801632331,14149.387176338234,0.10370882493406972,0.040487344464177705,632.2148046989201,1.1821000261016197,1.31610740234946,15753.415777258784,0.0,364.20005220323935,0.06775000522032393,False,1.5,stress_central_interest_spending,central_capacity
2033Q3,11870.367941399632,12235.354816168148,14566.470323476628,0.10463674603700962,0.04049707610204841,641.396699349612,1.1905229184059358,1.3206983496748061,16159.212913398964,0.0,381.04583681187165,0.06941458368118716,False,1.5,stress_central_interest_spending,central_capacity
2033Q4,11933.284849440597,12336.111896246102,14835.576669076007,0.1056084596906503,0.04050424064938679,651.0421904126351,1.2026136592997747,1.3255210952063177,16351.776551299818,0.0,405.2273185995494,0.07180273185995495,False,1.5,stress_central_interest_spending,central_capacity
2034Q1,12182.95240829557,12633.416191114498,15340.076042116112,0.10662854768987867,0.04051397228725748,661.145754026212,1.2142460764417227,1.330572877013106,16809.680927915175,0.0,428.4921528834453,0.07410921528834444,False,1.5,stress_central_interest_spending,central_capacity
2034Q2,12312.459353874154,12807.48512434897,15693.866346326075,0.10765646048312949,0.04052370392512821,671.3275655800127,1.2253667440526366,1.3356637827900064,17106.494029214682,0.0,450.7334881052731,0.07631334881052732,False,1.5,stress_central_interest_spending,central_capacity
2034Q3,12554.362725767787,13101.474248692435,16171.626445262258,0.10869969554898357,0.04053600265353124,681.6369289545232,1.2343363913321612,1.3408184644772616,17566.698584520174,0.0,468.6727826643224,0.07809727826643224,False,1.5,stress_central_interest_spending,central_capacity
2034Q4,12409.099922392888,12994.06472769785,16269.664633362565,0.10975610810965473,0.04054573429140187,692.1037381825288,1.252084314978247,1.3460518690912644,17490.685113810563,0.0,504.16862995649404,0.0816268629956494,False,1.5,stress_central_interest_spending,central_capacity
2035Q1,12690.674161201414,13337.06408962933,16810.128371846105,0.11083805714867463,0.0405580330198049,702.8002412886973,1.2604069575490284,1.3514001206443487,18023.710019766488,0.0,520.8139150980569,0.08328139150980568,False,1.5,stress_central_interest_spending,central_capacity
2035Q2,12772.684455889288,13474.30832891602,17159.078011090074,0.11193905384414504,0.040570331748208004,713.6872209593703,1.2734663325364535,1.356843610479685,18282.529161722905,0.0,546.932665072907,0.0858832665072907,False,1.5,stress_central_interest_spending,central_capacity
2035Q3,12921.881245772394,13686.52848698172,17591.590974661915,0.11305707922449786,0.04057519756714336,724.8188165735451,1.2853216205551752,1.3624094082867726,18646.65517744882,0.0,570.6432411103503,0.08824432411103503,False,1.5,stress_central_interest_spending,central_capacity
2035Q4,12871.03352656279,13690.288124283448,17840.964097858217,0.11420567109761047,0.04058749629554639,736.181748020641,1.3031839750846745,1.3680908740103206,18729.558245404056,0.0,606.3679501693491,0.09180679501693491,False,1.5,stress_central_interest_spending,central_capacity
2036Q1,13139.400062566498,14037.806867487103,18419.776830698775,0.11537121411717677,0.04059236211448174,747.7885200269502,1.3121548832076277,1.3738942600134751,19286.462278418272,0.0,624.3097664152555,0.09359097664152555,False,1.5,stress_central_interest_spending,central_capacity
2036Q2,13224.870168072699,14194.80584366813,18821.834928833316,0.11656958761593358,0.04060722793341702,759.6235968251657,1.325966352490067,1.3798117984125828,19586.160579269163,0.0,651.9327049801337,0.09635327049801337,False,1.5,stress_central_interest_spending,central_capacity
2036Q3,13387.263148802711,14439.358366189774,19321.61227740995,0.11779316893501857,0.04061952666182012,771.7364227319845,1.3381212507788527,1.3858682113659921,20011.047752223996,0.0,676.2425015577054,0.09877425015577054,False,1.5,stress_central_interest_spending,central_capacity
2036Q4,13559.764254360367,14700.135217641628,19827.94421664669,0.0690372683289769,0.04062695957128773,284.1030875768917,1.3488273354690765,1.1420515437884458,16788.31211920652,3039.6320974401715,697.654670938153,0.1009154670938153,False,1.5,stress_central_interest_spending,central_capacity
2037Q1,13811.078956972233,15048.595782376562,20216.172811398912,0.07024805406324577,0.04062695957128773,296.21094491958047,1.3433926396690188,1.14810547245979,17277.375170581847,2938.7976408170653,686.7852793380375,0.09982852793380374,False,1.5,stress_central_interest_spending,central_capacity
2037Q2,13984.05233419468,15276.321612321486,20693.534260479206,0.0709252283297389,0.04062695957128773,302.98268758451167,1.3546149908095897,1.1514913437922558,17590.552101574747,3102.9821589044586,709.2299816191794,0.10207299816191794,False,1.5,stress_central_interest_spending,central_capacity
2037Q3,14166.382221630656,15538.118783801774,21183.983826149764,0.07158132388868882,0.04062695957128773,309.5436431740109,1.3633557653217139,1.1547718215870055,17942.981732006043,3241.0020941437215,726.7115306434277,0.10382115306434277,False,1.5,stress_central_interest_spending,central_capacity
2037Q4,14132.072354423319,15576.767426963956,21462.324232242154,0.07226753571177884,0.04062695957128773,316.40576140491106,1.3778419901866215,1.1582028807024556,18041.05690594183,3421.2673263003235,755.6839803732429,0.10671839803732429,False,1.5,stress_central_interest_spending,central_capacity
2038Q1,14406.759882805503,15964.989812663202,22057.701404742522,0.07297996587602701,0.04062695957128773,323.5300630473928,1.3816295320931973,1.1617650315236965,18547.566892984156,3510.134511758366,763.2590641863945,0.10747590641863945,False,1.5,stress_central_interest_spending,central_capacity
2038Q2,14624.963064759844,16298.081578380297,22602.011915269795,0.07370135071289598,0.04062695957128773,330.7439114160825,1.3867897154995086,1.1653719557080413,18993.327203286248,3608.6847119835475,773.5794309990172,0.10850794309990172,False,1.5,stress_central_interest_spending,central_capacity
2038Q3,14748.52246179121,16531.023632187946,23055.35082164041,0.07441786390001956,0.04062695957128773,337.9090432873183,1.3946716993827772,1.1689545216436592,19324.014822244284,3731.3359993961276,789.3433987655545,0.11008433987655546,False,1.5,stress_central_interest_spending,central_capacity
2038Q4,14942.841014571402,16848.232482405514,23591.749265735816,0.07512249715848666,0.04062695957128773,344.95537587198936,1.4002506963488608,1.1724776879359946,19754.17666677894,3837.5725989568746,800.5013926977215,0.11120013926977215,False,1.5,stress_central_interest_spending,central_capacity
2039Q1,15202.225529257485,17244.89070910686,24201.790493195942,0.07581298254970686,0.04062695957128773,351.86022978419135,1.4034180269066714,1.1759301148920958,20278.786312861666,3923.0041803342756,806.8360538133428,0.11183360538133427,False,1.5,stress_central_interest_spending,central_capacity
2039Q2,15431.625146437247,17614.0415458654,24792.507460974703,0.07648941154865185,0.04062695957128773,358.6245197736412,1.4075422381863478,1.1793122598868206,20772.45514119487,4020.052319779832,815.0844763726957,0.11265844763726957,False,1.5,stress_central_interest_spending,central_capacity
2039Q3,15574.876214717351,17890.64333530392,25298.424175855216,0.07715157679192128,0.04062695957128773,365.2461722063355,1.414058941409524,1.1826230861031677,21157.88783356819,4140.536342287025,828.1178828190478,0.11396178828190479,False,1.5,stress_central_interest_spending,central_capacity
2039Q4,16532.22490461453,19113.708907139182,26635.15618290093,0.07779952366727254,0.04062695957128773,371.7256409598481,1.3935106112740057,1.185862820479924,22666.236754452315,3968.919428448615,787.0212225480113,0.10985212225480114,False,1.5,stress_central_interest_spending,central_capacity
2040Q1,16829.47159513695,19586.473884538227,27326.38624210657,0.07843445792300163,0.04062695957128773,378.074983517139,1.3951661949565264,1.1890374917585695,23289.05178006606,4037.3344620405114,790.3323899130528,0.11018323899130528,False,1.5,stress_central_interest_spending,central_capacity
2040Q2,17109.027906892694,20045.653727162276,28000.97081115055,0.0790477718785906,0.04062695957128773,384.2081230730288,1.3968599474113759,1.1921040615365144,23896.505224304718,4104.465586845832,793.7198948227517,0.11052198948227517,False,1.5,stress_central_interest_spending,central_capacity
2040Q3,17352.363018254888,20469.558769140647,28652.576108208123,0.07964004971024594,0.04062695957128773,390.13090138958205,1.3997652040943829,1.195065450694791,24462.462475966582,4190.1136322415405,799.5304081887657,0.11110304081887656,False,1.5,stress_central_interest_spending,central_capacity
2040Q4,17484.78279989821,20768.937911726727,29196.817246053677,0.08021240980311202,0.04062695957128773,395.8545023182429,1.4057925046599677,1.1979272511591215,24879.676702089262,4317.140543964415,811.5850093199354,0.11230850093199353,False,1.5,stress_central_interest_spending,central_capacity
2041Q1,17863.619439077793,21368.49641753723,30066.669949354335,0.08076608800712828,0.04062695957128773,401.3912843584055,1.4070559463733945,1.2006956421792028,25657.060528458856,4409.609420895478,814.111892746789,0.1125611892746789,False,1.5,stress_central_interest_spending,central_capacity
2041Q2,17985.405989877887,21668.399944778594,30610.709108179497,0.08130293055507909,0.04062695957128773,406.7597098379136,1.4126889473237603,1.2033798549189567,26075.315981873595,4535.393126305902,825.3778946475204,0.11368778946475204,False,1.5,stress_central_interest_spending,central_capacity
2041Q3,18310.23117700264,22220.23774462538,31401.5565807308,0.08182221395724416,0.04062695957128773,411.95254385956434,1.4131962466660013,1.2059762719297822,26797.07947665675,4604.4771040740525,826.3924933320025,0.11378924933320024,False,1.5,stress_central_interest_spending,central_capacity
2041Q4,18258.38912920092,22320.83614475746,31799.162277995827,0.08232398587666809,0.04062695957128773,416.9702630538036,1.424640281025698,1.2084851315269018,26974.398604187645,4824.763673808182,849.2805620513959,0.11607805620513958,False,1.5,stress_central_interest_spending,central_capacity
2042Q1,18676.47871597755,23002.986053002267,32715.809739153996,0.08280705478551481,0.04062695957128773,421.80095214227083,1.4222418630247375,1.2109004760711355,27854.326762638135,4861.482976515861,844.4837260494751,0.1155983726049475,False,1.5,stress_central_interest_spending,central_capacity
2042Q2,18789.157860749532,23318.01341579648,33288.17778861713,0.08327738903846255,0.04062695957128773,426.50429467174814,1.4275734898611259,1.2132521473358742,28290.629848321798,4997.547940295335,855.1469797222517,0.11666469797222516,False,1.5,stress_central_interest_spending,central_capacity
2042Q3,19026.396784570476,23794.63737290981,34034.27962876564,0.08373373118906377,0.04062695957128773,431.0677161777604,1.4303340326385332,1.2155338580888801,28923.187367718914,5111.092261046724,860.6680652770663,0.11721680652770662,False,1.5,stress_central_interest_spending,central_capacity
2042Q4,18927.527897110635,23855.869691598018,34429.020398683984,0.08417577785978499,0.04062695957128773,435.48818288497256,1.4432096102038068,1.2177440914424862,29050.34436316537,5378.6760355186125,886.4192204076135,0.11979192204076135,False,1.5,stress_central_interest_spending,central_capacity
2043Q1,19316.550342194972,24537.976963264973,35365.640999410185,0.0846028337515547,0.04062695957128773,439.75874180266965,1.4412614802090231,1.219879370901335,29933.371901139122,5432.269098271063,882.5229604180462,0.11940229604180462,False,1.5,stress_central_interest_spending,central_capacity
2043Q2,19421.57088120734,24868.17259294537,35967.4965329392,0.08501751626011754,0.04062695957128773,443.9055668882981,1.446326480102623,1.221952783444149,30387.732719119096,5579.763813820104,892.652960205246,0.1204152960205246,False,1.5,stress_central_interest_spending,central_capacity
2043Q3,19739.60728435984,25479.15082023502,36848.73770315886,0.08541900212020975,0.04062695957128773,447.92042548922024,1.4462309973805858,1.22396021274461,31185.46685848686,5663.270844672003,892.4619947611715,0.12039619947611714,False,1.5,stress_central_interest_spending,central_capacity
