quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,scenario
2027Q4,2027-12-31,2027,4,2028,32727.07720050504,23968.546000000006,0.0,0.021945305341696475,0.024162847358085493,-274.3665462522781,403.5761253709211,141.33929492641548,188.86778901555508,46.98447443090417,10.95705042221726,15.427516575829188,5.137064986107641,14.09632131404403,0.0,422.80951167107276,148.44296541879464,2.14175,0.0,32533.069735130415,32683.65445054921,0.9986731858243926,-0.033533889332230886,0.051677026833859524,0.018143137501628638,32100.89041355458,582.7640369946275,6888.867010621528,16571.486322525503,5518.618877030132,22090.105199555634,2378.2828713012395,743.6353320761885,0.2146004961816482,24.231909260299567,9879.50316762638,12263.676173801256,0.30776414736006097,0.3820353895424323,7592.943040659896,7592.943040659896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,740.4615587151038,8333.404599375,136.48839410475063,136.48839410475063,0.0,7729.431434764647,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0519166436174998,0.05198519723019034,0.08318089593120355,0.36910459782092964,1885.7418464459497,0.0,wage_tax_only_closure
2028Q1,2028-03-31,2028,1,2028,32903.007321605444,23968.546000000006,0.0,0.0216767083117837,0.023850744937782276,-276.99968636366714,416.69697424414335,141.80732741364412,199.91720827039012,47.71139930334186,11.782269819601124,15.478769437165862,5.137064986107641,14.05585588243868,0.0,435.88989511268966,158.89020874902252,2.14175,0.0,32683.65445054921,32844.68640929823,0.9982274899149136,-0.033674695283160694,0.05299088814005968,0.019316192856898985,32261.922372303605,582.7640369946275,6920.527286804461,16647.64657252364,5544.025364602134,22191.671937125775,2402.6701715732283,747.0529768001495,0.21451069179763554,24.156166075893204,9732.223482319036,12068.897502481539,0.3016628510232239,0.3740910836994175,7694.33551835477,7694.33551835477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,743.6353320761885,8437.970850430958,146.97610286658386,146.97610286658386,0.0,7841.311621221354,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05344302622480411,0.05334653085042209,0.08309634026820917,0.39389908129926465,2321.6317415586395,-7.275957614183426e-12,wage_tax_only_closure
2028Q2,2028-06-30,2028,2,2028,33078.45806907888,23968.546000000006,0.0,0.02150065998978512,0.023590801926968608,-279.6256517063604,431.1070725075349,142.32064365313374,211.79400776214092,48.3014649772016,13.154121830057425,15.53683428500109,5.137064986107641,14.046568970245875,0.0,450.2907064638884,170.66505475752803,2.14175,0.0,32844.68640929823,33017.493214055765,0.9981569620054297,-0.03381362590993915,0.05445123294725901,0.020637607037319858,32434.729177061134,582.7640369946275,6954.725995396263,16729.91313839046,5571.468873300409,22301.38201169087,2427.876531253104,750.7446387209021,0.21442220027275163,24.088662351331898,9570.119083935106,11919.341058455244,0.29505777685677104,0.36748699190264794,7737.714927766834,7737.714927766835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,747.0529768001495,8484.767904566985,158.76023578728217,158.76023578728217,0.0,7896.475163554117,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0549592279652465,0.05483878894169165,0.08305051719105681,0.4189175095850487,2771.922448022528,7.275957614183426e-12,wage_tax_only_closure
2028Q3,2028-09-30,2028,3,2028,33251.27226160394,23968.546000000006,0.0,0.02106182624872388,0.023346411992499982,-282.21215582122625,445.7179119446182,142.90223239040455,223.97590367791048,48.93952655443649,14.297898867649401,15.602350454217152,5.137064986107641,14.048152530208663,0.0,464.9031294609345,182.69097363970826,2.14175,0.0,33017.493214055765,33202.32593769547,0.9985279864324171,-0.03394903552572977,0.05592605609834299,0.02197702057261322,32619.561900700843,582.7640369946275,6991.514878647704,16818.410488489142,5600.990924836377,22419.40141332552,2453.9297054473623,754.7159032802581,0.2143350330679177,23.999938179960157,9410.240001058903,11805.208380034821,0.2884845611877062,0.3619057918672164,7739.445269734553,7739.445269734552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,750.7446387209021,8490.189908455455,170.7845711094996,170.7845711094996,0.0,7910.229840844052,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05642802715327448,0.05632203831428634,0.08306949056258488,0.44289861083147863,3236.8255774834624,-7.275957614183426e-12,wage_tax_only_closure
2028Q4,2028-12-31,2028,4,2029,33567.27804848896,24072.26500958159,0.01742186418178404,0.020775810233577552,0.02309377715644856,-328.5955536363557,460.2421911953374,143.553279245834,235.9489695405678,49.73575232536707,15.32874077243733,15.675449311130965,5.268186894431433,14.04655950115413,0.0,479.556937590923,150.96138395456728,-2.42575,0.0,33202.32593769547,33350.861571650035,0.993552754664042,-0.0391566516846185,0.05714576402628636,0.017989112341667852,32768.09753465541,582.7640369946275,7020.485310967897,16888.100195404884,5624.238887818307,22512.339083223193,2477.4299541307555,757.8431863335675,0.2142475712403828,23.73507354546665,9410.863669729837,11589.815165286147,0.2871959124199061,0.35369203698898916,7578.189915395826,7578.189915395827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,754.7159032802581,8332.905818676085,134.48907445341314,134.48907445341314,0.0,7712.67898984924,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.057488109361902885,0.0577738967433567,0.08276474561417914,0.46035538195266495,3716.3825150743855,7.275957614183426e-12,wage_tax_only_closure
2029Q1,2029-03-31,2029,1,2029,33886.340980372326,24177.969524360276,0.017680562926939647,0.020522825130940392,0.02297286568423096,-333.37095763621994,471.0259128332473,144.06035858106125,244.70690252259564,50.38681912456423,16.140902664706978,15.730929940319006,5.268186894431433,14.107458190351581,0.0,490.4015579180303,157.03060028181034,-2.42575,0.0,33350.861571650035,33505.46642193185,0.9887602335507075,-0.03935166181905746,0.05788781482215281,0.018536153003095347,32922.70238493722,582.7640369946275,7050.750001280412,16960.90329942707,5648.5254566989,22609.42875612597,2501.413446349493,761.1101811813456,0.21416073075782102,23.510883398465424,9393.208630018416,11432.020938285776,0.2853109845052086,0.3472382310729191,7647.17006362215,7647.17006362215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,757.8431863335675,8405.013249955718,140.49739209145878,140.49739209145878,0.0,7787.667455713609,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05858475186999439,0.05881725806266991,0.08268637782424544,0.4787980046875241,4206.7840729924155,7.275957614183426e-12,wage_tax_only_closure
2029Q2,2029-06-30,2029,2,2029,34205.573087708595,24282.728560473675,0.01744428695602207,0.020418069374665837,0.022841686194156274,-338.14889367930743,482.2806644913117,144.59325565125786,253.40942630337202,51.06670395049369,17.422047877581125,15.789230708607015,5.268186894431433,14.163377774963546,0.0,501.71222916070667,163.56333548139924,-2.42575,0.0,33505.46642193185,33666.60400741325,0.9842432378222886,-0.03954313442575445,0.05867023223078131,0.01912709780502686,33083.839970418616,582.7640369946275,7082.409869224914,17037.062567388897,5673.93161667096,22710.994184059855,2525.908135296828,764.5277818370264,0.21407460184662774,23.272254734288754,9436.647057811482,11222.188932818393,0.2852343339300731,0.33920454647503234,7672.229588872077,7672.229588872077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,761.1101811813456,8433.339770053422,146.97420770643572,146.97420770643572,0.0,7819.203796578513,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05955920399320507,0.05989616414738799,0.08258459539831747,0.49708698026683096,4708.496302153122,0.0,wage_tax_only_closure
2029Q3,2029-09-30,2029,3,2029,34528.19057048822,24389.00036245153,0.017620997896754975,0.020285549943514614,0.02275805762511629,-342.97749852098536,492.7082722131367,145.15399026976462,261.48206111947155,51.6591120856422,18.56062518186756,15.852483556390725,5.268186894431433,14.250146244495317,0.0,512.2266053520634,169.24910683107805,-2.42575,0.0,33666.60400741325,33833.42736424433,0.9798783777902998,-0.03973304049290478,0.05934010405860901,0.019607063565704238,33250.6633272497,582.7640369946275,7115.275824241239,17116.12313325409,5700.305627840021,22816.42876109411,2550.8831654494325,768.0755764649214,0.21398898885755774,23.009578059436148,9515.34352605842,11105.305864589265,0.28617003614061354,0.33398749839339914,7670.199414237431,7670.199414237431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,764.5277818370264,8434.727196074457,152.57321058658277,152.57321058658277,0.0,7822.772624824013,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0605891893522726,0.0608587198446595,0.0826248762178803,0.5142735029459556,5220.7229075051855,7.275957614183426e-12,wage_tax_only_closure
2029Q4,2029-12-31,2029,4,2030,34855.54358176037,24497.541313226066,0.017920813193843088,0.020183196343088072,0.022686563355431177,-329.48022985580883,503.76244024415047,145.75642525958162,269.961113972547,52.36325410409207,19.761360396753105,15.920286511176663,5.3789120614604125,14.346213680517117,0.0,523.487565986128,194.00733613031912,-5.94,0.0,33833.42736424433,34021.49470037465,0.9760712702864811,-0.03781094150294339,0.060075099934469516,0.022264158431526123,33438.73066338002,582.7640369946275,7152.697273091074,17206.14214898308,5730.335295605273,22936.477444588352,2577.4408208601026,772.1151248404834,0.21390456907876157,22.706972874719078,9335.571460917878,10963.258083895937,0.27918438516392624,0.3278610720682111,7673.267828677137,7673.267828677137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,768.0755764649214,8441.343405142059,173.72112244980207,173.72112244980207,0.0,7846.988951126939,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.061493757591777325,0.06188998357752634,0.08257949727101666,0.5306596127153759,5744.210473491314,0.0,wage_tax_only_closure
2030Q1,2030-03-31,2030,1,2030,35185.787659983565,24607.027742665883,0.017997333864965714,0.02008187040489151,0.022638322874940497,-334.4229816909077,514.1762589367198,146.4693584097225,277.9183428277427,53.06407147556365,20.728191124808355,15.9962950988827,5.3789120614604125,14.465008245604205,0.0,534.0201792437844,199.59719755287665,-5.94,0.0,34021.49470037465,34215.15189792751,0.9724139822750096,-0.038017961675047965,0.060708622970645616,0.02269066129559765,33632.38786093289,582.7640369946275,7191.297250180156,17298.996168576617,5761.310699373923,23060.30686795054,2604.5018505184553,776.2818922837388,0.21382059697680605,22.41971714748954,9234.084925281466,10873.756367698212,0.2745593016904906,0.32331205303234145,7731.202286675706,7731.202286675706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,772.1151248404834,8503.31741151619,179.19218930727254,179.19218930727254,0.0,7910.394475982978,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.062471368201851375,0.06278621018234141,0.08255047976890971,0.5473689236162183,6278.230652735098,-7.275957614183426e-12,wage_tax_only_closure
2030Q2,2030-06-30,2030,2,2030,35516.65777720346,24716.041432773058,0.017838848225115722,0.01995316485744958,0.022612820884429397,-339.37510343027986,525.3842011457324,147.18787646806214,286.30902811925677,53.787192276542775,22.021365587943524,16.07873869392694,5.3789120614604125,14.600550365173666,0.0,545.3636635723665,205.9885601420866,-5.94,0.0,34215.15189792751,34415.20045806961,0.9689875853171965,-0.03822151347226252,0.061420606296171354,0.023199092823908828,33832.43642107498,582.7640369946275,7231.2448001056155,17395.09183658523,5793.367492714854,23188.459329300083,2632.138164948634,780.5941267206421,0.21373703951161827,22.20246731986456,9019.457378727775,10677.349433967453,0.2665920144346848,0.31559504911435504,7824.431065646794,7824.431065646795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,776.2818922837388,8600.712957930535,185.44800977691295,185.44800977691295,0.0,8009.879075423708,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06353759438548406,0.06375697704915352,0.08259875016947214,0.5654706277654491,6823.594316307464,7.275957614183426e-12,wage_tax_only_closure
2030Q3,2030-09-30,2030,3,2030,35850.49897484923,24825.52786221287,0.017837173553037378,0.019938881222312688,0.022609552821165613,-344.3716932288712,537.5309390203399,147.9693467221612,295.6030007268455,54.67269562581589,23.123694551766405,16.162201393750895,5.3789120614604125,14.75336176202023,0.0,557.6632128438205,213.29151961494927,-5.94,0.0,34415.20045806961,34622.55197768456,0.9657481197674228,-0.038423085097974645,0.062220970841722095,0.02379788574374745,34039.78794068993,582.7640369946275,7272.732570913385,17494.892576740753,5826.660270305526,23321.552847046278,2660.429898722012,785.0726240082465,0.2136538742128832,21.95995070204895,8865.428846600766,10516.860566095713,0.2604431279668271,0.30895787554317394,7864.956036015253,7864.956036015252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,780.5941267206421,8645.550162735894,192.59815785292915,192.59815785292915,0.0,8057.554193868181,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06466718513116682,0.06481591917772028,0.08257130966221514,0.583467844382234,7381.257529151285,7.275957614183426e-12,wage_tax_only_closure
2030Q4,2030-12-31,2030,4,2031,36186.034286952054,24935.10883951922,0.01777342391157455,0.019839987430776862,0.02260563078501021,-357.26713878065743,550.4477966810101,148.76374473803327,305.32668809830096,55.45041491033398,24.655945617371327,16.251003316970703,5.499835599136797,14.909374170936848,0.0,570.8570064510837,213.58986767042632,-9.2495,0.0,34622.55197768456,34826.89234535498,0.9624401521642522,-0.03949226775695403,0.0631024667609872,0.023610199004033165,34244.128308360356,582.7640369946275,7313.538099532179,17593.05215194335,5859.405567590115,23452.457719533464,2688.6550142742108,789.4774750204949,0.21357057284902922,21.460353782611804,8943.971578046774,11295.396304528083,0.2611826324649997,0.32984914093346707,7612.250944882358,7612.250944882358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,785.0726240082465,8397.323568890604,189.43099349948946,189.43099349948946,0.0,7801.681938381847,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0652778264238059,0.06595204268235581,0.08235676346048214,0.593008267251952,7952.114535602369,-7.275957614183426e-12,wage_tax_only_closure
2031Q1,2031-03-31,2031,1,2031,36524.98226400305,25045.446199757793,0.01781775002184327,0.01982598390139856,0.02258993228072148,-362.3401615721201,558.9829304141127,149.56185413543307,311.84537053399544,56.21550878138842,25.019986924059335,16.3402100392367,5.499835599136797,15.05717457493084,0.0,579.5399405881803,217.19977901606023,-9.2495,0.0,34826.89234535498,35034.84262437104,0.959202180336153,-0.03968135113146621,0.06346778611956694,0.023786434988100735,34452.07858737641,582.7640369946275,7355.089405093283,17693.00572786915,5892.749330046227,23585.755057915376,2717.2712936477665,793.9628307199865,0.2134875370854478,21.085840379841517,8997.657577659353,12090.449254756675,0.26116443322395605,0.3509352628490386,7752.317899227624,7752.317899227624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,789.4774750204949,8541.795374248119,192.8931044411294,192.8931044411294,0.0,7945.211003668754,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06605682116827588,0.06656234898494769,0.08227985808528515,0.6051845702721476,8531.65447619055,0.0,wage_tax_only_closure
2031Q2,2031-06-30,2031,2,2031,36866.39910685036,25155.878107862893,0.017754036595319045,0.019811706497828263,0.02259593162071094,-367.4501357936008,569.0906200233385,150.3931906106449,318.5708794823889,57.15330733136744,26.54615163134091,16.42709096759652,5.499835599136797,15.221440997553083,0.0,589.8118966200283,222.36176082642748,-9.2495,0.0,35034.84262437104,35247.95488519747,0.9560997477143853,-0.039868296844355784,0.06399452193967399,0.02412622509531821,34665.190848202845,582.7640369946275,7397.717273758004,17795.549025837692,5926.9570043316135,23722.506030169305,2746.4031456603675,798.5643986151591,0.2134047755903679,20.61857663707642,9058.75384722901,12922.34807427738,0.2613213320214173,0.37277591030332713,7732.645445457904,7732.645445457904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,793.9628307199865,8526.60827617789,197.89081982887447,197.89081982887447,0.0,7930.536265286779,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06668995701791013,0.06734003665365308,0.08237069365743044,0.6155709249715722,9121.466372810579,0.0,wage_tax_only_closure
2031Q3,2031-09-30,2031,3,2031,37209.60057628394,25265.93182450188,0.017614655473791707,0.019797160110517797,0.022579104221777335,-372.5868204602217,578.0889593611965,151.20934107561362,325.4894963839196,57.952997236974056,26.930798545314012,16.506326119375338,5.499835599136797,15.373268222587157,0.0,598.9620631829205,226.37524272269877,-9.2495,0.0,35247.95488519747,35465.080627920164,0.9531164021826218,-0.04005276215705418,0.0643879056917023,0.02433514353464812,34882.31659092554,582.7640369946275,7441.176985498096,17900.09336056957,5961.8322094570385,23861.92557002661,2775.9582735873464,803.2557618134831,0.21332232812295157,20.224268348411893,9095.70417040589,13766.706579904348,0.26075401691561084,0.39466147679783653,7836.66470718197,7836.66470718197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,798.5643986151591,8635.229105797129,201.75247450011162,201.75247450011162,0.0,8038.417181682082,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06747186242714341,0.06797126983778082,0.08217144895149839,0.6276191904315995,9720.428435993499,-7.275957614183426e-12,wage_tax_only_closure
2031Q4,2031-12-31,2031,4,2032,37555.06036168092,25376.26918474045,0.017582923791722438,0.019727225080271582,0.0225727995952707,-369.8425552647053,588.5387401117018,151.94883404387113,332.6459182011106,58.7683795328065,28.58636871306087,16.589239620852958,5.6120176762582625,15.534403332296602,0.0,609.6851611202567,239.84260585555137,-11.316,0.0,35465.080627920164,35693.60723377572,0.9504340264673221,-0.03939203417093393,0.0649377373114112,0.025545703140477265,35110.84319678109,582.7640369946275,7487.057858818153,18010.46191079947,5998.650329143152,24009.11223994262,2806.464614893629,808.2084831266833,0.213240616776317,19.760723063074437,9841.594267209968,14374.537799232989,0.2803007097281056,0.40940451696559726,7817.740409092254,7817.740409092254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,803.2557618134831,8620.996170905737,212.99220252325478,212.99220252325478,0.0,8030.732611615508,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06809051987058988,0.06876455942866541,0.08223167420473294,0.6378117352830517,10330.113597113756,7.275957614183426e-12,wage_tax_only_closure
2032Q1,2032-03-31,2032,1,2032,37903.323994075035,25487.079284311665,0.017581469158450158,0.01968526656714742,0.02257678241908323,-375.0550051513943,597.8281813220108,152.7546979645374,339.7642765005476,59.62937126166626,29.00043302473273,16.67940257052691,5.6120176762582625,15.70786638260177,0.0,619.1480653808708,244.09306022947646,-11.316,0.0,35693.60723377572,35926.3842940052,0.9478425770684685,-0.039580170352343985,0.06533971168097602,0.025759541328632028,35343.62025701057,582.7640369946275,7533.8169611073,18122.94308119272,6036.173203053758,24159.116284246476,2837.4310046767955,813.2560069799905,0.21315917572459017,19.378286832068476,10629.610196220743,15043.738040535185,0.3007504641268975,0.4256422497508922,7938.792966958175,7938.792966958175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,808.2084831266833,8747.00145008486,217.06919384687473,217.06919384687473,0.0,8155.86216080505,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0688164864502409,0.06938475692028019,0.08205277609180751,0.6498592414036821,10949.261662494626,0.0,wage_tax_only_closure
2032Q2,2032-06-30,2032,2,2032,38254.66436095058,25598.362123215524,0.017579698909776065,0.01967074272996472,0.02256916678199805,-380.313504417942,608.2142278954966,153.5956932945749,346.69943953603433,60.50703128243533,30.640691778507424,16.771372003944858,5.6120176762582625,15.875873669301702,0.0,629.7021192410565,249.3886148231145,-11.316,0.0,35926.3842940052,36164.45690882832,0.9453607164762922,-0.03976649757838751,0.0658431728271903,0.026076675248802788,35581.692871833686,582.7640369946275,7581.680593729695,18238.081250085434,6074.582431714474,24312.66368179991,2868.92583428517,818.4227620189032,0.21307813040372006,18.931331211232735,11448.055230446338,15756.638531367355,0.3217400383866662,0.4428299290908736,7929.344389412659,7929.344389412659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,813.2560069799905,8742.60039639265,222.19674115381287,222.19674115381287,0.0,8151.541130566472,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06937862773656113,0.07011026927595726,0.08209868501987483,0.6601096004385866,11578.963781735682,0.0,wage_tax_only_closure
2032Q3,2032-09-30,2032,3,2032,38609.61597939811,25710.11770145202,0.017577617243731636,0.01971028327301072,0.022571739816290792,-385.62605316337965,617.315452977393,154.45778789575823,353.41847656795704,61.405615186952794,31.165880201515368,16.86769312520959,5.6120176762582625,16.053907030681295,0.0,638.9813776843325,253.35532452095288,-11.316,0.0,36164.45690882832,36406.49623334926,0.9429385739753426,-0.03995129641995379,0.06619919535333266,0.02624789893337887,35823.732196354635,582.7640369946275,7630.360349087967,18355.182639742063,6113.646576081753,24468.829215823815,2900.865016051768,823.6776153910793,0.21299735904860354,18.532703936887202,12304.069195054823,16524.35766034639,0.343461399488322,0.4612684566134593,8014.713810274148,8014.713810274148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,818.4227620189032,8833.136572293051,225.98541749027157,225.98541749027157,0.0,8240.69922776442,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06999752203615421,0.07067506964589279,0.081938519300453,0.6712969512721773,12217.945159420015,-1.4551915228366852e-11,wage_tax_only_closure
2032Q4,2032-12-31,2032,4,2033,38969.17761522756,25822.818758353802,0.017649746885700424,0.0197758101815233,0.02257356533731114,-334.15759988145896,627.0657678601165,155.35413670743102,359.9209075949748,62.31971616514711,32.503248515507764,16.967758877056227,5.6542680689403735,16.23393390890711,0.0,648.953969837964,314.79636995650503,-14.7595,0.0,36406.49623334926,36706.533103305774,0.9419375863082715,-0.034299681987734205,0.06661202617572091,0.03231234418798671,36123.76906631114,582.7640369946275,7691.494636645929,18502.24397922533,6162.705134765514,24664.949113990846,2937.0484124527393,830.2769032216196,0.21292060146124067,18.640043468136287,12227.159773574507,16397.81144384462,0.33847962407049875,0.45393412336746286,8706.148947360916,8706.148947360916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,823.6776153910793,9529.826562751996,283.8029360475979,283.8029360475979,0.0,8989.951883408514,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07156791764097437,0.07130089813405399,0.08298142961727853,0.7010068938865553,12866.899129257978,7.275957614183426e-12,wage_tax_only_closure
2033Q1,2033-03-31,2033,1,2033,39332.32559763485,25936.27619818781,0.017690923464234398,0.019759214646802636,0.022564008293708637,-339.59282332623184,646.5032080221287,156.52191585574462,376.39228486652144,63.46793173114056,33.023598439130716,17.097477129591198,5.6542680689403735,16.429523949834238,0.0,668.5870000409033,328.9941767146714,-14.7595,0.0,36706.533103305774,37020.76778002044,0.9412300751991789,-0.03453574820876113,0.06799364033344696,0.03345789212468582,36438.003743025816,582.7640369946275,7755.645156365411,18656.561003850024,6214.184135535224,24870.745139385246,2974.4116617817563,837.2017854933928,0.21284495196446734,18.852035485087892,12172.502997982898,16292.8935321359,0.33406064404153035,0.44714012455345714,8885.117710994804,8885.117710994804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,830.2769032216196,9715.394614216424,297.8051527648372,297.8051527648372,0.0,9182.92286375964,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07329785152025335,0.07285754807290047,0.08290310401127039,0.7333999473562971,13535.48612929888,-7.275957614183426e-12,wage_tax_only_closure
2033Q2,2033-06-30,2033,2,2033,39698.94284544474,26050.395473087516,0.017716447921211298,0.01974238719039123,0.022564493843014066,-345.07997114774867,667.8901139898919,157.76921159336337,393.7666021020855,64.67305513915949,34.44953940536589,17.23170574991775,5.6542680689403735,16.638884897657146,0.0,690.1832669564894,345.10329580874077,-14.7595,0.0,37020.76778002044,37351.111575829185,0.9408590984713097,-0.03476968870342047,0.06954172756120981,0.03477203885778935,36768.347538834554,582.7640369946275,7823.220659632109,18819.11698386753,6268.411589964147,25087.528573831678,3013.1019195121016,844.4963858586585,0.21277052637106578,19.017508918453817,12134.549090521963,16160.732318254522,0.33002704507472114,0.4395283824269131,8920.993466149828,8920.993466149826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,837.2017854933928,9758.19525164322,313.70491091108363,313.70491091108363,0.0,9234.69837706091,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.074951853351807,0.07457255031096044,0.08302128709332171,0.7646320682210884,14225.66939625537,7.275957614183426e-12,wage_tax_only_closure
