quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,principal_maturing_billions,principal_refinanced_billions,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,mechanism
2045Q4,2045-12-31,2045,4,2046,66553.2598284873,34132.8500277699,0.01623329428827236,0.020597325915870046,0.02213343204113838,-144.673873861127,862.6314886313611,148.36119531707922,502.96811554104863,158.78675123627144,35.98608835382704,16.52933818313425,6.044719973726774,45.69433490038851,0.0,914.3705435054763,769.6966696443494,0.0,91133.27594074658,91902.97261039093,1.3808936308639388,-0.008695223899413032,0.05495571792347226,0.046260494024059226,91320.2085733963,582.7640369946275,19207.15493130496,46203.69427193099,15413.205501939512,61616.8997738705,8422.79129443946,2073.362573781361,20622.502379073227,20622.502379073227,2056.5273011675586,22679.029680240787,724.0023347439609,724.0023347439609,0.0,21346.504713817187,0.038103407394865625,0.04013333369470821,0.0319931005885519,0.3108175104588889,3612.924478224986,0.0,fiscal_closure
2046Q1,2046-03-31,2046,1,2046,67148.1831460386,34268.80739428492,0.01602817697257164,0.01989152606750877,0.02213343204113749,-149.01990935802434,870.1014917914903,149.57571902753742,507.08554463444136,160.368119019649,36.40745742309465,16.664651686767684,6.044719973726774,46.22440522108573,0.0,922.3706169863027,773.3507076282783,0.0,91902.97261039093,92676.3233180192,1.3801761860996329,-0.008877077673653528,0.054945380427063296,0.046068302753409764,92093.55928102457,582.7640369946275,19363.785969311077,46580.477435258035,15538.897536257182,62119.374971515215,8520.127851983147,2090.2704882151174,20924.527947846706,20924.52794784671,2073.362573781361,22997.89052162807,727.1263024071926,727.1263024071926,0.0,21651.6542502539,0.038114945510545645,0.04014540948078172,0.03191709242959719,0.3320345800889043,4535.295095211289,-1.4551915228366852e-11,fiscal_closure
2046Q2,2046-06-30,2046,2,2046,67748.42451644977,34405.30630378551,0.01602817697257164,0.01989152606750788,0.023159436985126236,-153.40479430966928,877.7460345376668,150.79548323601003,511.2207398519557,161.99772678351056,36.931535617161515,16.800549049029,6.044719973726774,48.907614705646296,0.0,932.6983692170398,779.2935749073706,0.0,92676.3233180192,93455.61689292657,1.3794507777850231,-0.009057320249413126,0.05506834296880657,0.046011022719393446,92872.85285593194,582.7640369946275,19521.11917361514,46958.949691898204,15665.153039422037,62624.10273132024,8620.376751316417,2107.2541996801333,20973.439708414146,20973.439708414146,2090.2704882151174,23063.71019662926,730.3859602017243,730.3859602017243,0.0,21703.82566861587,0.038122156752462735,0.040256166227763755,0.03198164809413128,0.3517155322451939,5467.9934644283285,0.0,fiscal_closure
2046Q3,2046-09-30,2046,3,2046,68354.0314780933,34542.348913336136,0.016028176972572528,0.019891526067509657,0.023159436985126236,-157.8288759935142,885.3416490525063,152.0207155645279,515.3744728685815,163.6399658551149,37.369439134352405,16.93705562992907,6.044719973726774,49.4830678711894,0.0,940.8694368974225,783.0405609039083,0.0,93455.61689292657,94238.65745383048,1.3786847010484367,-0.009235965901680377,0.0550586068766967,0.045822640975016316,93655.89341683585,582.7640369946275,19679.135561126503,47339.06537715415,15791.9567780339,63131.022155188046,8721.424041520297,2124.311659000994,21136.80262235868,21136.802622358675,2107.2541996801333,23244.05682203881,733.5574930327189,733.5574930327189,0.0,21870.360115391395,0.03812908566279438,0.04027021459717675,0.03197622762070521,0.3711502887415946,6408.8629013257505,0.0,fiscal_closure
2046Q4,2046-12-31,2046,4,2047,68965.05199428966,34679.937388593244,0.01602817697257164,0.01989152606750877,0.023159436985126236,-146.05461979134333,892.9692003978613,153.25126818227264,519.5462425142655,165.2866974662019,37.81083727590036,17.074154959220483,6.052004524189207,50.063103995317725,0.0,949.0843089173683,803.029689126025,0.0,94238.65745383048,95041.6871429565,1.378113760442405,-0.008471225095483823,0.0550472612705898,0.04657603617510598,94458.92310596188,582.7640369946275,19841.332881485432,47729.23848860107,15922.115598509781,63651.35408711085,8824.415698183313,2141.8204391822646,22045.152808407965,22045.152808407965,2124.311659000994,24169.464467408958,752.9665851307072,752.9665851307072,0.0,22798.119393538673,0.03813298551293443,0.04028428819170497,0.032375476435073845,0.3983379710243261,7357.947210243119,0.0,fiscal_closure
2047Q1,2047-03-31,2047,1,2047,69574.80901325062,34816.54327558161,0.01584952735551126,0.019676561505418855,0.023159436985126236,-150.50901848560557,900.7185592569372,154.5143798145678,523.8283924123955,166.9001328910454,38.26077235900058,17.214881779927445,6.052004524189207,50.65430125778594,0.0,957.4248650389123,806.9158465533068,0.0,95041.6871429565,95848.60298950982,1.3776337204354427,-0.008653075480635005,0.055044340250021785,0.04639126476938678,95265.83895251519,582.7640369946275,20004.23997266285,48121.11898638492,16052.843990248231,64173.96297663315,8928.230165936113,2159.40583728307,22349.496168464208,22349.496168464208,2141.8204391822646,24491.316607646473,756.2615452955208,756.2615452955208,0.0,23105.75771375973,0.0381393197190037,0.040294943990159024,0.032332648083622205,0.4266457551780639,8315.372075282032,0.0,fiscal_closure
2047Q2,2047-06-30,2047,2,2047,70189.95722110248,34953.68725951492,0.01584952735551126,0.019676561505418855,0.02235168965107781,-155.00280090815534,908.5573671046744,155.78301878711196,528.129280875573,168.49571429265242,38.793128732173656,17.35622441716267,6.052004524189207,49.47745307383013,0.0,964.0868247026938,809.0840237945384,0.0,95848.60298950982,96657.68701330436,1.3770871338306558,-0.00883333212014291,0.05494158212211264,0.04610825000196973,96074.92297630972,582.7640369946275,20167.867619268905,48514.732813381204,16184.150607597752,64698.88342097896,9031.102918587734,2177.0690174741126,22464.05259754424,22464.05259754424,2159.40583728307,24623.45843482731,759.6065707207083,759.6065707207083,0.0,23223.65916826495,0.03814310644646223,0.040233735062709615,0.03240597780279003,0.4540233099941112,9279.458899984726,0.0,fiscal_closure
2047Q3,2047-09-30,2047,3,2047,70810.54428423816,35091.37145998209,0.01584952735551126,0.019676561505418855,0.02235168965107781,-159.53631527166067,916.3652774027571,157.05726908505662,532.4491926268573,170.11761637257163,39.24300709032273,17.498192227948177,6.052004524189207,50.04754162411365,0.0,972.4648235510599,812.9285082793992,0.0,96657.68701330436,97470.61552158375,1.3764986063421616,-0.009012008981672077,0.05493333420217884,0.045921325220506765,96887.85148458912,582.7640369946275,20332.200606931085,48910.04337071739,16316.023241449246,65226.06661216663,9134.775928088082,2194.808337403328,22671.65063081499,22671.65063081499,2177.0690174741126,24848.719648289105,762.8809666552856,762.8809666552856,0.0,23434.531597470275,0.038147476163950256,0.040243662086273835,0.03241011436317455,0.4814097652716758,10251.923723535785,0.0,fiscal_closure
2047Q4,2047-12-31,2047,4,2048,71436.61829049476,35229.59800492117,0.01584952735551126,0.019676561505418855,0.02235168965107781,-149.20663536752454,924.225523858927,158.33701222647585,536.7877259936217,171.76362252692059,39.69639110002882,17.640772011879253,6.05491834437418,50.62206494701661,0.0,980.9025071503178,831.6958717827932,0.0,97470.61552158375,98302.31139336654,1.3760773360466656,-0.008354630380782048,0.05492435283884848,0.046569722458066426,97719.54735637191,582.7640369946275,20500.452533342028,49314.78111539422,16451.040714216248,65765.82182961046,9240.302296810136,2212.970696609298,22846.026307033677,22846.026307033677,2194.808337403328,25040.834644437004,781.0738068357766,781.0738068357766,0.0,23627.100113869452,0.038151522659203706,0.04025428594664443,0.03241280077104629,0.5084911479501405,11232.826230686103,0.0,fiscal_closure
2048Q1,2048-03-31,2048,1,2048,72084.6419407788,35366.86293546704,0.015676506274730606,0.02077970179797095,0.0223516896510787,-153.9405795648297,932.2586974084782,159.64727410340106,541.2297227414499,173.4370350555451,40.157913534084436,17.786751973997234,6.05491834437418,51.206859005802805,0.0,989.5204747586552,835.5798951938255,0.0,98302.31139336654,99137.89128856036,1.3752983800628042,-0.008542212344832049,0.05490880987223861,0.04636659752740656,98555.12725156573,582.7640369946275,20669.415150201592,49721.22845862051,16586.628496223326,66307.85695484384,9346.645373513822,2231.2097730064907,23137.810186551458,23137.810186551458,2212.970696609298,25350.780883160754,784.3730361880226,784.3730361880226,0.0,23922.18322273948,0.03815733129613836,0.04026438283018555,0.032355829859650596,0.5363175604735629,12222.34670544476,0.0,fiscal_closure
2048Q2,2048-06-30,2048,2,2048,72738.54401394143,35504.66269076893,0.015676506274730606,0.02077970179797095,0.022930584971782908,-158.71746683352296,940.3801967783941,160.9630704821949,545.6904823333587,175.09239546543736,40.70089994686339,17.93334855053967,6.05491834437418,53.126337450239376,0.0,999.5614525730076,840.8439857394847,0.0,99137.89128856036,99978.73527429985,1.3744945905864905,-0.008728107991994033,0.05496736103936459,0.04623925304737056,99395.97123730522,582.7640369946275,20839.098233455246,50129.40891688258,16722.79443239374,66852.20334927633,9455.143032690801,2249.526621882872,23331.252907828723,23331.252907828723,2231.2097730064907,25562.46268083521,787.7176482892453,787.7176482892453,0.0,24118.97055611797,0.038160316654163196,0.04033014782061834,0.03239635249333641,0.5638949467957285,13221.908158017766,0.0,fiscal_closure
2048Q3,2048-09-30,2048,3,2048,73398.37783497396,35642.99935466223,0.015676506274730606,0.02077970179796984,0.022930584971782908,-163.53768672348144,948.478155025104,162.28447749303274,550.1702628627846,176.76697408229694,41.17587036360622,18.08057022338358,6.05491834437418,53.74303820475088,0.0,1008.276111574229,844.7384248507476,0.0,99978.73527429985,100823.4736991506,1.3736471659610539,-0.008912332481852565,0.05494814143392638,0.04603580895207381,100240.70966215598,582.7640369946275,21009.487377759684,50539.28783746477,16859.52696284173,67398.8148003065,9564.487795870813,2267.9196882189826,23499.4781194184,23499.4781194184,2249.526621882872,25749.004741301273,790.9953866459967,790.9953866459967,0.0,24290.473506064398,0.038162941925827955,0.0403396225730578,0.03243872812556022,0.5910065748339601,14230.184269591995,1.4551915228366852e-11,fiscal_closure
2048Q4,2048-12-31,2048,4,2049,74064.19721259525,35781.87501910156,0.015676506274729718,0.02077970179797184,0.022930584971782908,-148.81897481830958,956.6055217060116,163.61138295430356,554.6686840161742,178.4424959852488,41.65455425622502,18.228404494060072,6.05491834437418,54.36455389888201,0.0,1017.0249939492678,868.2060191309582,0.0,100823.4736991506,101691.67971828156,1.3730207515297017,-0.008037296314230577,0.0549266734657222,0.04688937715149162,101108.91568128693,582.7640369946275,21184.79781976916,50961.00516594224,17000.2086972783,67961.21386322053,9676.06000241502,2286.8439958822214,23469.084412809836,23469.08441280984,2267.9196882189826,25737.004101028822,813.8414652320762,813.8414652320762,0.0,24282.925878041915,0.038165601126819854,0.04034873850841486,0.032348339381389694,0.6157672020795051,15247.209263541263,0.0,fiscal_closure
2049Q1,2049-03-31,2049,1,2049,74708.85169853843,35919.71301209475,0.015497958573625237,0.019473428238653945,0.022930584971783796,-153.5283065867718,964.9588236850858,164.97661302145232,559.2970316962146,180.1616454931959,42.143024857319816,18.380508616903356,6.05491834437418,54.998730382324126,0.0,1026.012472411784,872.4841658250123,0.0,101691.67971828156,102564.16388410657,1.3728515638008807,-0.008220086541085216,0.05493391741861595,0.04671383087753073,101981.39984711194,582.7640369946275,21360.893213216452,51384.61073119298,17141.52033332515,68526.13106451812,9788.522532359437,2305.853037017921,23782.93173115661,23782.931731156605,2286.8439958822214,26069.775727038825,817.4854354426882,817.4854354426882,0.0,24600.417166599294,0.03817248669063175,0.04035777460866676,0.03232807757505802,0.641538868969673,16273.221735953048,0.0,fiscal_closure
2049Q2,2049-06-30,2049,2,2049,75359.11725463274,36058.08198096057,0.015497958573625237,0.019473428238653945,0.022366633995218432,-158.2786283607237,973.4564240768206,166.34795589792313,563.9461027748416,181.92256315711927,42.706508461905145,18.533293785031535,6.05491834437418,54.28089296545727,0.0,1033.792235386652,875.5136070259283,0.0,102564.16388410657,103439.6774911325,1.3726232639060472,-0.008401299491123932,0.05487284209519315,0.046471542604069216,102856.91345413787,582.7640369946275,21537.795811873704,51810.15806568905,17283.479729013015,69093.63779470207,9900.530633699016,2324.9492138630826,23965.450147901072,23965.450147901072,2305.853037017921,26271.303184918994,821.232714060471,821.232714060471,0.0,24786.682861961544,0.038177972401943164,0.040317873075231075,0.032328207153430016,0.6669725337763169,17307.0139713397,0.0,fiscal_closure
2049Q3,2049-09-30,2049,3,2049,76015.04271961107,36196.983971110225,0.015497958573625237,0.019473428238653945,0.022366633995218432,-163.0702969170145,981.9553243321161,167.72558488496648,568.6164847709359,183.7291868394142,43.19728853037452,18.686779306424523,6.05491834437418,54.90201834367227,0.0,1042.9122610201625,879.841964103148,0.0,103439.6774911325,104319.51945523564,1.3723536253216144,-0.008580948774495346,0.05487925672117539,0.046298307946680044,103736.75541824101,582.7640369946275,21715.49698919222,52237.626417870924,17426.07996177747,69663.70637964839,10013.420454196275,2344.131595204141,24062.06953794291,24062.06953794291,2324.9492138630826,26387.01875180599,824.9399457594758,824.9399457594758,0.0,24887.009483702386,0.038187119348507305,0.040329292832900314,0.03234109682930767,0.6912120613835856,18349.926232359863,-1.4551915228366852e-11,fiscal_closure
2049Q4,2049-12-31,2049,4,2050,76676.67735729841,36336.421035834224,0.015497958573625237,0.019473428238653057,0.022366633995218432,-153.12731713787747,990.5929164026512,169.1094328033344,573.3079499361321,185.6426393951042,43.69193657162797,18.84095769645328,6.057832164559153,55.528033173085355,0.0,1052.1787817402958,899.0514646024183,0.0,104319.51945523564,105218.57091983806,1.3722369636537586,-0.00798820827482307,0.054889117160742226,0.046900908885919156,104635.80688284343,582.7640369946275,21897.201254613316,52674.72438253297,17571.892560964123,70246.6169434971,10128.242585206508,2363.746099526513,23978.378121413945,23978.378121413945,2344.131595204141,26322.509716618086,843.523431429333,843.523431429333,0.0,24821.90155284328,0.03819485189997848,0.04034446428568124,0.032213632788877906,0.7125519293998485,19402.105014100158,0.0,fiscal_closure
2050Q1,2050-03-31,2050,1,2050,77356.14328070718,36473.8915487907,0.015219177974386433,0.020390207990024445,0.022366633995218432,-158.09095351747197,999.3810129321026,170.52445477030122,578.1051000982981,187.5577744380295,44.19507435052913,18.99860927494434,6.057832164559153,56.16476336222556,0.0,1061.6036084588873,903.5126549414153,0.0,105218.57091983806,106122.08357477948,1.3718636823669903,-0.008174707104711632,0.0548943400451896,0.04671963294047798,105539.31953778485,582.7640369946275,22079.729350998994,53113.8041104575,17718.36626149563,70832.17037195314,10243.970280567275,2383.4495342654495,24271.254626874153,24271.25462687415,2363.746099526513,26635.000726400664,847.3478915791898,847.3478915791898,0.0,25118.60251845334,0.03821202286883431,0.040358031825681484,0.03216903423828796,0.7345286154177482,20463.708622559046,0.0,fiscal_closure
2050Q2,2050-06-30,2050,2,2050,78041.63025193631,36611.88214989548,0.015219177974386433,0.020390207990024445,0.02276633294218633,-163.0985748725813,1008.4694531771423,171.94589232090468,582.9240001122697,189.58652098226779,44.856064130041915,19.156975631658547,6.057832164559153,57.813151703287424,0.0,1072.340437044989,909.2418621724075,0.0,106122.08357477948,107031.32543695188,1.3714645003113106,-0.008359567802264593,0.05496248264333934,0.04660291484107474,106448.56139995725,582.7640369946275,22263.136500853827,53554.99844191819,17865.545377889914,71420.54381980811,10361.633218748186,2403.2478605471383,24425.219114441235,24425.219114441235,2383.4495342654495,26808.668648706684,851.4287104691202,851.4287104691202,0.0,25276.647824910357,0.038228587345003465,0.04041912487665618,0.032218905480631096,0.7558339764212445,21536.049059604036,0.0,fiscal_closure
2050Q3,2050-09-30,2050,3,2050,78733.19162615138,36750.394806782766,0.015219177974387321,0.020390207990024445,0.02276633294218633,-168.15057097351195,1017.5991604644391,173.3741755003992,587.7661079000508,191.7702367815784,45.372535603263024,19.31610467914762,6.057832164559153,58.4771974891104,0.0,1082.1341901181088,913.9836191445968,0.0,107031.32543695188,107945.30905609648,1.3710267147387205,-0.008542804756191817,0.054977280497221746,0.04643447574102993,107362.54501910185,582.7640369946275,22447.422034744137,53998.30576656156,18013.429372945142,72011.73513950671,10480.246838743069,2423.1410061079487,24616.809408013556,24616.80940801356,2403.2478605471383,27020.057268560697,855.5064216554863,855.5064216554863,0.0,25472.315829669045,0.03824816594904556,0.040441774805659234,0.03221129872752946,0.7768587233149268,22618.183249722144,0.0,fiscal_closure
2050Q4,2050-12-31,2050,4,2051,79430.88123132168,36889.43149453083,0.015219177974386433,0.020390207990024445,0.022766332942187217,-152.96830754449655,1026.8626601578696,174.80929909557,592.6314057880118,194.05277647872035,45.89318295897511,19.475995836592638,6.063659804929099,59.14660856890163,0.0,1092.0729285317004,939.1046209872038,0.0,107945.30905609648,108884.41367708368,1.3708070713704696,-0.007703215936835264,0.05499487915040618,0.04729166321357091,108301.64964008905,582.7640369946275,22636.97471139823,54454.28344528991,18165.540102991392,72619.8235482813,10601.248654336276,2443.602726073259,24725.196400503122,24725.196400503122,2423.1410061079487,27148.33740661107,879.9580124183021,879.9580124183021,0.0,25605.154412921423,0.03826450452700698,0.04046763821720784,0.032271548199048865,0.7968707558395208,23710.256178253843,0.0,fiscal_closure
2051Q1,2051-03-31,2051,1,2051,80109.2122534556,37027.85847642142,0.015094632227163673,0.01921496163380243,0.02276633294218544,-157.92365324009785,1036.287772019112,176.28544056501374,597.6357608120553,196.30178295628852,46.424330774940785,19.640456910813814,6.063659804929099,59.829497734881336,0.0,1102.1809295589226,944.2572763188248,0.0,108884.41367708368,109828.6709534025,1.3709867799713,-0.007885417858832367,0.055033916752133774,0.04714849889330141,109245.90691640787,582.7640369946275,22827.490225061316,54912.57727271159,18318.42348285161,73231.0007555632,10723.247553986163,2464.1683817972084,25153.03087713815,25153.030877138153,2443.602726073259,27596.633603211412,884.4277785839433,884.4277785839433,0.0,26037.458655722097,0.03828479911845501,0.04048994313649476,0.03217116841429079,0.8187801665333018,24812.437107812766,0.0,fiscal_closure
2051Q2,2051-06-30,2051,2,2051,80793.3361481909,37166.80490327331,0.015094632227163673,0.01921496163380243,0.022850408612718587,-162.92131704496109,1045.8799587516808,177.769080127665,602.665535568008,198.49112606978773,47.1484636175249,19.80575336869506,6.063659804929099,60.73962489926149,0.0,1112.6832434558714,949.7619264109103,0.0,109828.6709534025,110778.43287981341,1.3711332909514213,-0.008066076971800312,0.05508787216881309,0.04702179519701277,110195.66884281878,582.7640369946275,23018.995449718113,55373.25189543246,18472.101078148113,73845.35297358058,10846.479545263344,2484.8408742567676,25181.83231314628,25181.832313146275,2464.1683817972084,27646.000694943483,889.0223015116487,889.0223015116487,0.0,26070.854614657925,0.03829831210034238,0.040524326982995344,0.03229093714119983,0.8388754842586897,25925.120351268637,0.0,fiscal_closure
2051Q3,2051-09-30,2051,3,2051,81483.30238602485,37306.272724295144,0.015094632227163673,0.01921496163380243,0.022850408612718587,-167.96166035110258,1055.3456407545402,179.26042706467982,607.7214395523696,200.70138649774557,47.69047911290616,19.971908526838767,6.063659804929099,61.43764710644087,0.0,1122.8469476659102,954.8852873148076,0.0,110778.43287981341,111733.31816712822,1.3712418973619254,-0.008245206339595268,0.05512034563088542,0.046875139291290155,111150.55413013359,582.7640369946275,23211.453941216314,55836.21964536853,18626.543643466317,74462.76328883485,10970.720630682245,2505.616269400189,25504.525370264473,25504.525370264473,2484.8408742567676,27989.36624452124,893.4476402083667,893.4476402083667,0.0,26397.97301047284,0.03831251817886772,0.040543882720713985,0.03223800671500623,0.8598040142648335,27047.96729893455,0.0,fiscal_closure
2051Q4,2051-12-31,2051,4,2052,82179.16085992736,37446.26389600992,0.015094632227163673,0.01921496163380243,0.022850408612718587,-149.39841263678653,1064.8860956617546,180.75919756722206,612.802510607918,202.9485633295238,48.23693339178678,20.13889076530402,6.070944355391532,62.14138511933567,0.0,1133.0984251364816,983.700012499695,0.0,111733.31816712822,112717.01817962792,1.3716009874054529,-0.0072718392874044045,0.05515259164389979,0.04788075235649539,112134.25414263329,582.7640369946275,23409.9678498897,56313.75397972859,18785.84551197935,75099.59949170795,11097.641469908707,2527.0453311269534,25406.90034150905,25406.90034150905,2505.616269400189,27912.51661090924,921.5586273803594,921.5586273803594,0.0,26328.45896888941,0.038326620576422596,0.040564388267485915,0.032203479818457524,0.8777749850945834,28181.06572407103,0.0,fiscal_closure
2052Q1,2052-03-31,2052,1,2052,82909.72255926982,37585.44010062169,0.014949853670766178,0.020776005458570612,0.022850408612718587,-154.73531402280804,1074.706586518285,182.30512463101604,618.0434499275194,205.25170812523842,48.79517698557783,20.311126848932883,6.070944355391532,62.86030204517385,0.0,1143.63783291885,988.902518896042,0.0,112717.01817962792,113705.92069852396,1.3714425424260563,-0.007465243363331345,0.05517508912667248,0.047709845763341134,113123.15666152933,582.7640369946275,23609.44757326465,56793.61162575838,18945.922419821487,75739.53404557987,11225.59639263827,2548.5786500465492,25603.767697703377,25603.767697703377,2527.0453311269534,28130.81302883033,926.0422168508683,926.0422168508683,0.0,26529.809914554244,0.03833981019295311,0.040584389168149486,0.03198339421328624,0.88352216735139,29324.70355698988,0.0,fiscal_closure
2052Q2,2052-06-30,2052,2,2052,83646.77885396908,37725.133580227404,0.014949853670766178,0.020776005458570612,0.02253572169058371,-160.119659745143,1084.5550041333966,183.85857297679846,623.3098875926963,207.42058583293448,49.48175683121753,20.48420089974914,6.070944355391532,62.716677661407346,0.0,1153.3426261501954,993.2229664050524,0.0,113705.92069852396,114699.14366492901,1.3712320454702898,-0.007656943252993907,0.0551529965386333,0.04749605328563939,114116.37962793438,582.7640369946275,23809.888907039312,57275.7824698165,19106.77099315789,76382.55346297439,11353.721485605181,2570.2157723154937,25640.959969661,25640.959969661,2548.5786500465492,28189.53861970755,930.506288743645,930.506288743645,0.0,26571.466258404642,0.038343246834022786,0.04057282572674924,0.032091796852152944,0.8874796041991762,30478.046183140075,0.0,fiscal_closure
2052Q3,2052-09-30,2052,3,2052,84390.3874801053,37865.34625737856,0.014949853670766178,0.020776005458570612,0.02253572169058371,-165.55187157756717,1094.176178097546,185.41950986356863,628.6017126062343,209.45087758176618,50.0459687759909,20.658109269985783,6.070944355391532,63.43250423087252,0.0,1163.67962668381,998.1277551062428,0.0,114699.14366492901,115697.27142003525,1.3709768952928485,-0.00784695397288443,0.05515697516891449,0.047310021196030054,115114.50738304062,582.7640369946275,24011.232589532057,57760.12395520313,19268.34367614385,77028.46763134698,11482.856861372671,2591.9503007889107,25924.62563691954,25924.62563691954,2570.2157723154937,28494.841409235032,934.6952508753702,934.6952508753702,0.0,26859.32088779491,0.038343455837207295,0.040581981329634725,0.03203964062746867,0.8920412370460872,31641.725809823885,0.0,fiscal_closure
2052Q4,2052-12-31,2052,4,2053,85140.60668702472,38006.08006177218,0.014949853670767954,0.020776005458570612,0.022535721690584598,-159.00105504336875,1103.753217056507,186.9874737909809,633.9173604083527,211.4009539349846,50.614628379597896,20.832800542590867,6.072401265484019,64.1539751847039,0.0,1173.9795935066952,1014.9785384633265,0.0,115697.27142003525,116712.24995849858,1.3708176920506407,-0.007470045668236952,0.05515486154907128,0.047684815880834334,116129.48592150395,582.7640369946275,24216.050704094832,58252.82334667772,19432.704493847803,77685.52784052552,11613.847491687953,2614.059885195645,26065.1164400491,26065.1164400491,2591.9503007889107,28657.06674083801,950.8245632786223,950.8245632786223,0.0,27015.941003327724,0.0383411640969481,0.04058797857884132,0.03209771606542675,0.8958145531606506,32815.70540333058,0.0,fiscal_closure
2053Q1,2053-03-31,2053,1,2053,85878.75613703064,38146.96482258528,0.014910252990658845,0.01992533565251664,0.02253572169058371,-164.39338648693217,1113.419333370434,188.58249485813852,639.3247362297863,213.31014289167265,51.19145306357696,21.01050632726,6.072401265484019,64.88581132514348,0.0,1184.3775459610617,1019.9841594741296,0.0,116712.24995849858,117732.23411797271,1.3709121954458183,-0.007656998954415284,0.05516510015917019,0.04750810120475491,117149.47008097808,582.7640369946275,24421.789439130618,58747.737333027355,19597.804083774427,78345.54141680177,11745.870376850266,2636.268848195421,26478.959856515346,26478.959856515343,2614.059885195645,29093.01974171099,955.0983481489859,955.0983481489859,0.0,27434.05820466433,0.03833921486384632,0.040591370533331735,0.03198980152832607,0.9012786385938947,34000.082949291645,0.0,fiscal_closure
2053Q2,2053-06-30,2053,2,2053,86623.30517275418,38288.37182920213,0.014910252990658845,0.01992533565251664,0.022725734639350792,-169.83246820212526,1123.1447328805,190.1846852572297,644.7564172299735,215.23807580050664,51.7765437254199,21.189010867370698,6.072401265484019,66.17209479878115,0.0,1195.3892289447654,1025.55676074264,0.0,117732.23411797271,118757.79087871536,1.3709681319810516,-0.007842345330205343,0.05519942821672678,0.047357082886521434,118175.02684172073,582.7640369946275,24628.4514943698,59244.87240857761,19763.644612381977,79008.51702095958,11879.480845174183,2658.5774812171335,26491.174596643734,26491.174596643734,2636.268848195421,29127.443444839155,959.3846659438587,959.3846659438587,0.0,27450.559262587594,0.038336292967611194,0.040613829777389074,0.03209130171218627,0.9049752127188546,35195.472178236414,1.4551915228366852e-11,fiscal_closure
2053Q3,2053-09-30,2053,3,2053,87374.3092771295,38430.303017536,0.014910252990657957,0.01992533565251664,0.022725734639350792,-175.31870550303483,1132.8914655853202,191.7940660124048,650.2124746841379,217.1516688034629,52.36493958003244,21.368316505282706,6.072401265484019,66.92480909686029,0.0,1205.8886759476648,1030.56997044463,0.0,118757.79087871536,119788.36084915999,1.3709792024703875,-0.008026098607404959,0.05520564046453915,0.04717954185713419,119205.59681216536,582.7640369946275,24836.031307384113,59744.21519265157,19930.221615977087,79674.43680862866,12014.143512341487,2680.9851838110735,26800.265152861055,26800.265152861055,2658.5774812171335,29458.842634078188,963.6451613477694,963.6451613477694,0.0,27763.910314208824,0.03833026001785015,0.040616743273010576,0.03203669422362772,0.9095116974058405,36401.36085418408,0.0,fiscal_closure
2053Q4,2053-12-31,2053,4,2054,88131.82441411512,38572.760330676436,0.014910252990658845,0.01992533565251664,0.022725734639350792,-157.62591221772857,1142.5920555151358,193.4105938062538,655.6927617393497,218.98231367875132,52.9579678758999,21.5484184148815,6.073858175576505,67.68345111245878,0.0,1216.349364803171,1058.7234525854424,0.0,119788.36084915999,120847.08430174543,1.3712082452067185,-0.007154097320263046,0.055205908779909996,0.048051811459646945,120264.3202647508,582.7640369946275,25049.512271588555,60257.753467229806,20101.53412862165,80359.28759585146,12151.490496935521,2704.0299003752557,27679.580321156656,27679.580321156656,2680.9851838110735,30360.56550496773,991.0400014729838,991.0400014729838,0.0,28670.62032262964,0.03832406645714056,0.04061661270529692,0.032398420901691156,0.9131572774207395,37617.71021898725,0.0,fiscal_closure
