quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,short_issuance_rate,intermediate_issuance_rate,long_issuance_rate,tips_real_issuance_rate,reference_annual_real_gdp_growth_rate,reference_annual_inflation_rate,reference_primary_deficit_billions,policy_regime,inflation_gap_to_target,output_gap,policy_reaction_rate_adjustment,policy_rate_proxy,iorb_rate,fiscal_risk_premium_basis_points,liquidity_premium_basis_points,reference_short_issuance_rate,reference_intermediate_issuance_rate,reference_long_issuance_rate,reference_tips_real_issuance_rate,shadow_short_issuance_rate,shadow_intermediate_issuance_rate,shadow_long_issuance_rate,shadow_tips_real_issuance_rate,short_yield_suppression_basis_points,intermediate_yield_suppression_basis_points,long_yield_suppression_basis_points,average_nominal_yield_suppression_basis_points,required_fed_purchase_equivalent_gross_issuance_share,rate_bound_binding,required_total_fed_market_absorption_billions,fed_treasury_rollover_billions,required_fed_treasury_purchases_billions,fed_treasury_purchases_billions,unfilled_fed_treasury_purchases_billions,fed_purchase_requirement_covered,fed_purchase_requirement_coverage_ratio,fed_treasury_holdings_billions,fed_reserve_balances_billions,fed_average_treasury_yield,fed_treasury_interest_income_billions,fed_reserve_interest_expense_billions,fed_net_income_billions,fed_remittance_to_treasury_billions,fed_deferred_remittances_billions,consolidated_public_financing_cost_billions,consolidated_public_financing_cost_gdp_ratio_annualized,cumulative_consolidated_public_financing_cost_billions,potential_nominal_gdp_billions_saar,macro_feedback_output_gap,automatic_stabilizer_primary_deficit_billions,private_credit_spread_basis_points,financial_stress_index,supply_inflation_pressure_rate,monetary_tightening_rate_gap,macro_feedback_iterations,macro_feedback_converged,macro_feedback_maximum_change,scenario
2037Q1,2037-03-31,2037,1,2037,46359.78453943728,27818.71239056672,0.01746555549210771,0.052995984916861916,0.052995984916861916,249.06629979072068,1389.504914439378,129.8006900836947,916.7277742204586,228.51622098424357,99.99876907570876,14.46146007527212,5.894658234200658,83.95949308817919,0.0,1479.3590657617578,1728.4253655524785,0.0,0.0,78982.15265424375,80710.57801979623,1.740961025199275,0.021489858269625503,0.12764158250160104,0.14913144077122653,80127.8139828016,582.7640369946275,17022.06148702772,40947.351527986306,13659.729028300337,54607.080556286644,6661.1845374209515,1837.487402066294,0.2124363643650791,20.03108802858075,21821.812281003764,26686.38901430564,0.2723375466812003,0.3330477606693917,17920.511181399073,17920.511181399073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1799.2485319156606,19719.759713314736,1644.4658724642993,1644.4658724642993,0.0,19564.97705386337,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06952887954554098,0.07492118237080089,0.0322949315101173,0.29340432890457396,3152.939133701743,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.01746555549210771,0.052776795798754605,249.06629979072068,fiscal_dominance,0.03299598491686191,0.0,0.03737300332420074,0.06852300332420073,0.03115,0.0,100.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.07852300332420073,0.08192975249315045,0.07258650166210026,0.04618650166210037,473.7300332420073,380.2975249315055,286.86501662100363,380.2975249315055,0.760595049863011,False,14881.024697851875,2493.2008277633727,12387.823870088503,12387.823870088503,0.0,True,1.0,23535.649405118464,23535.649405118464,0.03233486389562623,90.30721044431168,86.8136913540458,3.4935190902658775,3.4935190902658775,0.0,1475.865546671492,0.12734015581250208,3149.445614611477,46359.78453943728,0.0,-0.0,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2037Q2,2037-06-30,2037,2,2037,47017.02111520412,27855.57397932805,0.005310802162333594,0.05233606521852467,0.05233606521852467,267.02478741403456,1394.064500864303,132.55930383022834,915.2757919587187,231.61811618942232,99.84248389182588,14.768804994107839,5.894658234200658,85.49495258331858,0.0,1485.4541116818223,1752.4788990958568,0.0,0.0,80710.57801979623,82463.05691889209,1.7538979493582934,0.022717286725567176,0.12637585933333098,0.14909314605889817,81880.29288189746,582.7640369946275,17381.14824405659,41811.151231700875,13947.886123867374,55759.037355568245,6863.857395839076,1876.2498864335507,0.21227511080263012,19.909511952959335,22150.892677126376,27116.514296173566,0.27052776556474206,0.331172658789654,18286.770585862167,18286.770585862167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1837.487402066294,20124.25798792846,1666.9839465125383,1666.9839465125383,0.0,19953.754532374704,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06827001697551245,0.07361880676000009,0.03234074836921605,0.32044639870066466,4638.393245383565,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.01746555549210771,0.052776795798755494,251.10879480984056,fiscal_dominance,0.03233606521852467,-0.003,0.04218855057599387,0.07333855057599387,0.03115,0.0,100.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.08333855057599386,0.0855414129319953,0.07499427528799683,0.04859427528799694,521.8855057599386,416.414129319954,310.94275287996936,416.414129319954,0.832828258639908,False,16618.050640525795,5256.344428096665,11361.70621242913,11361.70621242913,0.0,True,1.0,34897.3556175476,34897.3556175476,0.03233766607012851,190.2555050524205,183.28386974236003,6.9716353100604636,6.9716353100604636,0.0,1478.482476371762,0.12578274346637908,4627.92809098324,47158.49660501918,-0.003,15.915992604193974,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2037Q3,2037-09-30,2037,3,2037,47704.59396676095,27909.06822397744,0.007703813785306934,0.05168934391415417,0.05168934391415417,282.305924945422,1398.7464899699426,135.35569195059068,913.3821310406211,234.75231342464463,100.17599509187626,15.080358462209661,5.894658234200658,87.02787710110896,0.0,1491.6690253052523,1773.9749502506743,0.0,0.0,82463.05691889209,84237.03186914277,1.7658054469101334,0.02367117306497767,0.12507550332318937,0.14874667638816705,83654.26783214814,582.7640369946275,17744.53527909308,42685.29545187606,14239.494072456842,56924.789524332904,7069.466454060352,1915.4765746618025,0.21211751341482543,19.77329152822521,22416.275362199205,27496.266338927075,0.2679633202597308,0.3286893430721095,18666.94410561117,18666.94410561117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1876.2498864335507,20543.19399204472,1686.9470731495653,1686.9470731495653,0.0,20353.891178760732,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06703346316713171,0.072355747217686,0.03232534326592034,0.3467484092177362,6130.062270688817,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017465555492108598,0.052776795798754605,253.16803952936806,fiscal_dominance,0.031689343914154164,-0.0054,0.04351128322361256,0.07466128322361255,0.03115,0.0,100.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.08466128322361255,0.0865334624177093,0.07565564161180617,0.04925564161180628,535.1128322361255,426.33462417709404,317.5564161180627,426.3346241770941,0.8526692483541882,False,17355.137092476856,7787.133921887666,9568.00317058919,9568.00317058919,0.0,True,1.0,44465.358788136786,44465.358788136786,0.03233285639441184,282.1247581726943,271.7631568716519,10.361601301042413,10.361601301042413,0.0,1481.30742400421,0.12420668961453381,6109.235514987449,47963.59739268143,-0.0054,29.137885416053976,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2037Q4,2037-12-31,2037,4,2038,48415.985079006074,27976.029896863907,0.009631715077446978,0.050875557035871086,0.050875557035871086,305.17069760953143,1403.1466178039116,138.18556848593735,911.2177794844955,237.95271066041403,100.39491620422,15.39564296884424,5.91068424521801,88.24951258439152,0.0,1497.306814633521,1802.4775122430524,0.0,0.0,84237.03186914277,86039.50938138581,1.777088894111831,0.025212391908296272,0.12370350925961242,0.14891590116790868,85456.74534439118,582.7640369946275,18113.7989270684,43573.5761346638,14535.81783883429,58109.393973498096,7278.2148158049995,1955.3376280196924,0.21196453075845195,19.56069506102208,22909.82477212349,28862.03115285872,0.2680867926785272,0.3377384785313853,18823.81463112453,18823.81463112453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1915.4765746618025,20739.291205786332,1714.2279996586608,1714.2279996586608,0.0,20538.04263078319,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06596114004224635,0.07109969482113275,0.0321957247306278,0.3696990480568416,7627.369085322338,-1.4551915228366852e-11,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.01746555549210682,0.052776795798754605,265.00612925662665,fiscal_dominance,0.030875557035871085,-0.00732,0.04308230938870959,0.07423230938870959,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.07423230938870959,0.07621173204153209,0.06544115469435469,0.0390411546943548,430.8230938870959,323.1173204153219,215.41154694354788,323.1173204153219,0.6462346408306437,False,13272.394602868626,9794.518477870708,3477.876124997918,3477.876124997918,0.0,True,1.0,47943.2349131347,47943.2349131347,0.03229489346684579,359.42301505570623,346.27398156261523,13.149033493090997,13.149033493090997,0.0,1484.1577811404302,0.12261717106187593,7593.39329612788,48773.003464365225,-0.00732,40.164568352904766,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2038Q1,2038-03-31,2038,1,2038,49145.54496511923,28053.752519661743,0.011159140918594934,0.04993404589515366,0.04993404589515366,316.58054407121523,1410.4244395688363,141.0612091445452,911.818050179685,241.20486399640652,100.62429006299207,15.716026185208282,5.91068424521801,89.20426068084153,0.0,1505.5393844948958,1822.119928566111,0.0,0.0,86039.50938138581,87861.62930995192,1.7877842105995816,0.025766774530298235,0.1225372013323644,0.14830397586266264,87278.8652729573,582.7640369946275,18487.08810521992,44471.54041537162,14835.37198077136,59306.91239614299,7489.231544671835,1995.6332269225525,0.21181632056515753,19.395330135306992,23380.690576210716,30242.983938119207,0.26788490550478145,0.3465098204878904,19300.983065719105,19300.98306571911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1955.3376280196924,21256.320693738802,1732.9156678852694,1732.9156678852694,0.0,21033.89873360438,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06488215007738198,0.06999293209919727,0.03217936213675898,0.392987794727769,9132.908469817234,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017441798459170377,0.054505881638612586,267.1793405642089,fiscal_dominance,0.029934045895153662,-0.008856,0.04177768911572004,0.07292768911572003,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.07292768911572003,0.07523326683678992,0.06478884455785991,0.03838884455786002,417.7768911572004,313.3326683679002,208.8884455786001,313.3326683679002,0.6266653367358005,False,13181.215232760916,10602.241015396416,2578.974217364501,2578.974217364501,0.0,True,1.0,50522.2091304992,50522.2091304992,0.032264751409437575,387.0804159939117,373.3579418860365,13.7224741078752,13.7224741078752,0.0,1491.8169103870207,0.12142031685238848,9085.210206514901,49584.666774070385,-0.008856,49.40120350700632,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2038Q2,2038-06-30,2038,2,2038,49889.127647841175,28140.35629388539,0.012405559994741466,0.04889616497725059,0.04889616497725059,326.548211466858,1416.899377839458,143.96819861940014,912.1607959900239,244.48569912567518,100.24478204296905,16.03990206139002,5.91068424521801,89.91635993391107,0.0,1512.726422018587,1839.274633485445,0.0,0.0,87861.62930995192,89700.90394343737,1.7980050598723778,0.026181913924966257,0.12128706139715766,0.1474689753221239,89118.13990644274,582.7640369946275,18863.919202271227,45378.02494483921,15137.768413722848,60515.79335856206,7702.116178822423,2036.3111667870214,0.21167317026673568,19.239377129560282,23859.084817532264,31678.97622456097,0.2677242236269721,0.3554716947393418,19723.618341602847,19723.61834160285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1995.6332269225525,21719.251568525404,1749.358273551534,1749.358273551534,0.0,21472.976615154384,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06381905242233413,0.06886858046677463,0.032181516788765116,0.41593550466432505,10645.63489183582,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017441798459170377,0.054505881638612586,269.37037352520224,fiscal_dominance,0.02889616497725059,-0.0100848,0.04003976829079796,0.07118976829079796,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.07118976829079796,0.07392982621809836,0.06391988414539887,0.03751988414539898,400.3976829079796,300.29826218098464,200.19884145398973,300.29826218098464,0.6005965243619693,False,12896.595122767567,11181.570572621085,1715.0245501464815,1715.0245501464815,0.0,True,1.0,52237.23368064568,52237.23368064568,0.03224420202105357,407.5216295627935,393.4417036037625,14.079925959031016,14.079925959031016,0.0,1498.646496059556,0.12015816405035146,10583.856702574458,50397.375096211435,-0.0100848,57.177837941655724,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2038Q3,2038-09-30,2038,3,2038,50643.07299227924,28234.200419644887,0.013406312944956644,0.04778688167770558,0.04778688167770558,335.3424040604543,1423.0162136336187,146.9027707876872,912.190222738107,247.7993476891567,99.75702141561749,16.366851003050687,5.91068424521801,90.41061862335802,0.0,1519.3375165021946,1854.679920562649,0.0,0.0,89700.90394343737,91555.58386400001,1.8078599590107431,0.02648673425576515,0.1200035800934769,0.14649031434924206,90972.81982700538,582.7640369946275,19243.962299557406,46292.23608854947,15442.742387172622,61734.97847572209,7916.543217977234,2077.335833748646,0.21153529522501197,19.040310151668255,24353.66954132074,33229.66588401375,0.26770270051683426,0.3652702636590087,20050.94264228706,20050.94264228706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2036.3111667870214,22087.25380907408,1764.269301939291,1764.269301939291,0.0,21815.21194422635,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0628087158968096,0.06775126892635294,0.032185678144099596,0.4374968508134191,12164.972408338015,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.01744179845916949,0.054505881638612586,271.57937428799494,fiscal_dominance,0.027786881677705582,-0.011067839999999999,0.038093085403678166,0.06924308540367817,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06924308540367817,0.07246981405275851,0.06294654270183898,0.03654654270183909,380.93085403678174,285.69814052758613,190.46542701839087,285.69814052758625,0.5713962810551725,False,12465.130975361315,11513.39244308495,951.7385322763657,951.7385322763657,0.0,True,1.0,53188.972212922046,53188.972212922046,0.032230486625529534,421.08697895493077,406.7974572880282,14.289521666902544,14.289521666902544,0.0,1505.047994835292,0.11887493439150056,12088.90469740975,51209.855479145524,-0.011067839999999999,63.76302977245942,200.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2038Q4,2038-12-31,2038,4,2039,51404.34468788456,28333.96702375644,0.01420924169146165,0.04662605604415147,0.04662605604415147,349.69957013010855,1429.60115187196,149.86235640780333,912.1759766964266,251.14643704776796,99.71979495620761,16.696586763754745,5.922339525957902,90.70833962870492,0.0,1526.2318310266226,1875.9314011567312,0.0,0.0,91555.58386400001,93431.51526515675,1.817580125424253,0.027211674207960786,0.11876286646924915,0.14597454067720994,92848.75122816212,582.7640369946275,19628.5190681324,47217.305076069395,15751.338455794299,62968.643531863694,8132.74088834334,2118.8477398226773,0.21140315629984302,18.83986261410153,25610.798440462426,34714.18700541989,0.27583352604848355,0.37387887878120074,20446.35123983489,20446.351239834887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2077.335833748646,22523.687073583533,1785.2230615280264,1785.2230615280264,0.0,22231.574301362914,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06182469426503763,0.0666800108355485,0.03218698219444959,0.4584948958326788,13691.204239364637,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017441798459170377,0.054505881638613474,280.32405192709604,fiscal_dominance,0.026626056044151473,-0.011854271999999999,0.03605251673495269,0.06720251673495269,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06720251673495269,0.07093938755121441,0.06192625836747624,0.035526258367476346,360.5251673495269,270.39387551214514,180.26258367476345,270.39387551214514,0.5407877510242903,False,12022.56306816346,11712.816742993142,309.7463251703175,309.7463251703175,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03222071004058141,428.5766143835615,414.20912110813043,14.367493275431059,14.367493275431059,0.0,1511.8643377511914,0.11764486810839718,13600.76903516094,52021.0159608002,-0.011854271999999999,69.37551820301252,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2039Q1,2039-03-31,2039,1,2039,52167.6648657563,28437.097711575865,0.014638983916791748,0.04542946452326844,0.04542946452326844,356.8124781461447,1436.187834157394,152.85709224308104,912.0505160263268,254.53327890089085,99.71670827827103,17.03023870882477,5.922339525957902,90.83339600592635,0.0,1532.943569689278,1889.7560478354228,0.0,0.0,93431.51526515675,95321.27131299218,1.8272098541938495,0.02735889973717127,0.11753974985340217,0.14489864959057344,94738.50727599754,582.7640369946275,20016.02687979588,48149.47293341838,16062.302654091121,64211.7755875095,8350.02660534562,2160.678203346532,0.21127657016469625,18.675741553256717,26908.87788805673,36355.50074245951,0.28403316309031845,0.383745762813706,20913.632755607043,20913.632755607046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2118.8477398226773,23032.480495429725,1798.9226518294965,1798.9226518294965,0.0,22712.555407436543,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06084985830404052,0.06562854365954851,0.032170303554764794,0.4795844446951808,15224.147809053915,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,282.6228795094774,fiscal_dominance,0.025429464523268438,-0.012483417600000001,0.03397750235992767,0.06512750235992767,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06512750235992767,0.06938312676994565,0.06088875117996373,0.034488751179963834,339.7750235992768,254.83126769945756,169.88751179963833,254.83126769945756,0.5096625353989152,False,11575.73857434245,11809.9026950229,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03220958275176106,430.9416743896379,416.6212706153943,14.32040377424363,14.32040377424363,0.0,1518.6231659150344,0.1164417207343228,15119.392201075974,52827.12796474886,-0.012483417600000001,74.1895986366673,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2039Q2,2039-06-30,2039,2,2039,53094.48628306503,28630.99056108787,0.027553432088651464,0.04420961891280307,0.04420961891280307,345.194355527144,1442.2734437346746,155.8748093264104,911.81679107871,257.99827209722383,99.21712017293197,17.366451059397747,5.922339525957902,90.79616549184055,0.0,1538.991948752473,1884.1863042796172,0.0,0.0,95321.27131299218,97205.4576172718,1.8308013585259295,0.026006041658396976,0.11594363607155558,0.14194967772995257,96622.69358027716,582.7640369946275,20402.34292703324,49078.77394664674,16372.310494714178,65451.084441360916,8566.886192892349,2202.380018990639,0.21115477297351823,18.527508250045493,28250.812325706276,37875.29084778817,0.29238278585387,0.3919916682546238,21355.61649334948,21355.616493349484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2160.678203346532,23516.294696696015,1793.3901387877763,1793.3901387877763,0.0,23149.00663213726,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0598899184606431,0.06458125988266002,0.03214747239221834,0.5003954024688901,16763.139757806388,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,284.9405588750618,fiscal_dominance,0.024209618912803068,-0.009986734080000002,0.032649281844566135,0.06379928184456614,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06379928184456614,0.0683869613834245,0.06022464092228297,0.03382464092228307,326.49281844566144,244.869613834246,163.24640922283072,244.86961383424602,0.48973922766849204,False,11336.976629315703,11824.324841823247,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03219585507589621,430.7928504664648,416.6212706153943,14.171579851070533,14.171579851070533,0.0,1524.8203689014024,0.1148759862387261,16644.212569977375,53630.07558663905,-0.009986734080000002,60.25379665208223,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2039Q3,2039-09-30,2039,3,2039,53994.29021953791,28811.51958650982,0.025461035665352183,0.042976421478547,0.042976421478547,336.19849104654605,1447.7103860749685,158.88324554427135,911.3877483263494,261.3980763270809,98.33968647463008,17.70162940263726,5.922339525957902,90.59626330285995,0.0,1544.2289889037863,1880.4274799503323,0.0,0.0,97205.4576172718,99085.88509722213,1.8351178373554722,0.024906225430843216,0.11439942872663265,0.13930565415747587,98503.1210602275,582.7640369946275,20787.892343126638,50006.230793411,16681.70313525121,66687.93392866221,8783.295709648124,2243.9990787905076,0.2110379053920165,18.353420752211708,29692.678685481067,39571.952944623285,0.3014389632113906,0.4017329859063848,21703.160666208172,21703.160666208172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2202.380018990639,23905.540685198812,1789.8312166474723,1789.8312166474723,0.0,23492.991882855644,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.058989419375274355,0.06354495011931934,0.032159565050713976,0.51998808467736,18307.368746710174,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,287.27724461992796,fiscal_dominance,0.022976421478547,-0.007989387264000001,0.031559610215193316,0.06270961021519332,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06270961021519332,0.06756970766139489,0.05967980510759656,0.03327980510759666,315.5961021519332,236.69707661394992,157.7980510759666,236.69707661394992,0.47339415322789985,False,11121.444999174371,11787.355277388067,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03218785930643598,430.6092471996459,416.6212706153943,13.987976584251612,13.987976584251612,0.0,1530.2410123195345,0.11336317274272195,18174.45358229691,54429.14574333002,-0.007989387264000001,48.92124642661808,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
2039Q4,2039-12-31,2039,4,2040,54873.11963619955,28981.41771845085,0.023796988826073395,0.041917689004176056,0.041917689004176056,333.6543249017896,1453.66137730543,161.8857116220987,910.9361511415439,264.8031894505159,98.00018249549292,18.036142595778696,5.935451716790281,90.63140454090359,0.0,1550.228233563124,1883.8825584649135,0.0,0.0,99085.88509722213,100969.76765568704,1.8400588179622603,0.024321877605200295,0.11300456353426971,0.13732644113947,100387.00361869241,582.7640369946275,21174.178451488995,50935.45978729905,16991.686950763076,67927.14673806212,8999.980766530585,2285.697662610685,0.21092549521566045,18.387434122746367,30303.22360951483,40236.53676246374,0.3018640114473171,0.4008142021580526,22861.98788399473,22861.98788399473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2243.9990787905076,25105.98696278524,1793.25115392401,1793.25115392401,0.0,24655.23903791874,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.057741606292525186,0.06258119335734065,0.03250848936807592,0.5465210676256537,19857.596980273298,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.017227156981449054,0.053808129052610454,293.9442834983906,fiscal_dominance,0.021917689004176056,-0.006391509811200001,0.0306201944079287,0.061770194407928705,0.03115,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.061770194407928705,0.06686514580594642,0.05921009720396425,0.032810097203964356,306.20194407928705,229.65145805946523,153.10097203964355,229.65145805946528,0.4593029161189306,False,11324.223187725374,12183.719116399334,0.0,0.0,0.0,True,1.0,53498.71853809236,53498.71853809236,0.03226087912294828,430.5023063446838,416.6212706153943,13.881035729289522,13.881035729289522,0.0,1536.3471978338343,0.11199269937773415,19710.800780130743,55226.09778200749,-0.006391509811200001,39.710041403399046,0.0,0.0,0.0,0.0,2,True,0.0,fiscal_dominance
